,theta,phi,flux,std
116,158.438,113.379,9407.627904,842.812232853223
117,232.924,113.488,10308.664823999998,818.8218753554709
118,109.929,113.543,9218.201457,828.2345770724224
119,31.248,113.569,10389.524792,756.6525687281454
120,116.56,113.574,9192.410618999998,825.3789493507307
121,176.927,113.782,9660.239501,841.9913649842958
122,18.993,114.011,10529.481697,744.2905223488821
123,349.315,114.158,10652.548062,794.2279959903016
124,132.847,114.405,9183.21712,820.0119820066795
125,150.494,114.701,9293.11955,827.8199261959124
126,141.982,115.142,9213.776039000002,818.9159612796325
127,212.473,115.279,10119.966744,802.7349179318294
128,270.055,115.324,10425.942658,776.0498459822052
129,188.218,115.391,9800.549089,820.3513863042094
130,280.134,115.583,10459.74627,768.4356024065326
131,306.791,116.009,10539.826901,772.2029213494881
132,199.993,116.0,9957.544730000001,802.6791255377848
133,37.296,116.228,10211.237405000002,752.857285273591
134,341.852,116.283,10586.096818,784.0801499981467
135,0.576,116.342,10561.355137,758.7707178269645
136,169.767,116.372,9487.384493000001,822.5865013262783
137,65.827,116.591,9676.330565,815.0000398223997
138,88.953,116.614,9329.64552,817.3966848611195
139,247.622,116.737,10282.040659999999,784.8109776543279
140,99.555,117.098,9209.599944,806.8308213784975
141,12.195,117.612,10464.190400999998,725.9240949538666
142,24.373,117.703,10349.596190999997,718.2691229539801
143,218.713,117.736,10094.511218,783.1918082766626
144,126.682,117.752,9093.007607000001,791.6470601705464
145,333.891,117.771,10530.274739999999,773.4949922672953
146,316.363,117.946,10496.617800000002,763.6849897418382
147,263.381,117.9,10312.27889,760.6801272698668
148,43.883,118.078,10035.444893,757.3297477405905
149,286.411,118.143,10397.214138000001,746.6865246860185
150,300.192,118.198,10443.322156999999,750.1439607732561
151,325.396,118.413,10496.415394,765.4838718292806
152,255.6,118.42,10260.558895000004,763.3330564585558
153,162.163,118.468,9329.167251,802.7638426822622
154,58.322,118.519,9754.846062,788.3105676445335
155,181.241,118.542,9600.029467,799.8703586367859
156,81.85,118.751,9364.783819,801.8719174668204
157,73.831,118.776,9482.093297999998,801.4368443347787
158,50.941,118.918,9878.06657,769.267630585883
159,293.259,118.966,10392.085178,740.6662270798831
160,240.137,119.099,10167.475280999999,769.4227856581996
161,353.355,119.106,10476.933956,748.4822182621341
162,225.483,119.333,10083.906187,770.2324007218216
163,205.568,119.567,9911.462668,768.3731370704478
164,105.864,119.666,9097.611276,780.6423947583443
165,193.122,119.7,9745.079861999999,777.8950483049429
166,136.27,119.843,9066.947755000001,776.0600396831138
167,232.684,119.865,10103.714774,765.1280842183442
168,119.902,119.866,9039.759793000001,773.2688075773693
169,154.049,119.894,9197.901855000002,785.7117256108411
170,274.554,120.164,10276.236520999999,732.7319340641186
171,145.407,120.439,9105.476218000002,775.4340829863119
172,112.814,120.553,9039.050965999997,769.0413496530292
173,30.327,120.863,10155.097474,700.3109658301248
174,5.158,120.977,10371.887192999999,710.5907062585297
175,173.878,121.329,9402.543428,777.0830855257984
176,345.675,121.387,10392.995646,736.622227464736
177,93.418,121.42,9150.321181,772.1787234311577
178,17.452,121.669,10267.240041,686.6566187846214
179,309.985,121.736,10333.691985999998,725.3138142108955
180,211.745,122.56,9863.45864,738.3309750140346
181,66.769,122.643,9473.3413,760.9271921643901
182,248.735,122.749,10067.10836,728.962494934458
183,337.468,123.014,10323.146066,725.1170890355684
184,185.97,123.141,9518.825669000002,751.8521979465083
185,266.972,123.175,10124.892724000001,709.5460133029767
186,36.888,123.335,9958.310674,692.5654326840764
187,319.527,123.456,10281.211404999998,715.5527904907779
188,280.536,123.501,10163.659309,699.1243507753196
189,129.649,123.557,8938.821172000002,738.3693284485117
190,166.021,123.604,9220.800842999999,754.2220640835063
191,198.585,123.663,9675.771190000001,734.2444251709727
192,328.729,123.783,10281.149565,716.8714258028964
193,357.717,123.985,10265.146686000002,695.9325341970844
194,85.361,124.051,9157.345137000002,750.091233110309
195,258.028,124.125,10048.064074,707.4170297630333
196,302.838,124.348,10200.689480000001,695.3795446248627
197,76.12,124.527,9263.504546,746.3650139509193
198,59.239,124.79,9520.621512,729.9820517641848
199,218.538,124.815,9825.261733000001,715.5230052504396
200,99.42,124.827,8989.844752,734.5399836038235
201,44.012,124.94,9775.279615,695.4870242677665
202,157.609,125.188,9069.025067999999,734.658447315473
203,23.335,125.288,10050.632237000002,653.7009122228789
204,241.285,125.306,9925.473972000002,707.6702307139967
205,287.595,125.318,10107.666409,680.3364912141132
206,10.254,125.379,10152.100477,660.8354339882155
207,139.285,125.426,8914.629478,722.4500268183616
208,51.547,125.489,9624.287754,708.2096639042385
209,295.217,125.587,10120.391585,679.238116471643
210,148.662,125.875,8962.128921,722.5318311234885
211,122.245,126.065,8852.911493,711.9918679077095
212,225.87,126.149,9812.318948,702.0170178279268
213,178.365,126.2,9292.57351,724.6855764021064
214,233.55,126.374,9841.562559,699.055069817872
215,349.744,126.491,10158.476875,681.4106458590066
216,106.579,126.767,8876.215869000001,709.7681959243897
217,204.72,127.148,9600.296194999999,693.2198219150595
218,114.383,127.175,8828.744054,701.793762032859
219,272.329,127.397,9953.345754,662.9105927833743
220,191.275,127.48,9421.074865,700.4850054969834
221,312.597,127.555,10071.637531,668.8191157971406
222,341.168,128.318,10068.904548999999,668.3145960134996
223,29.925,128.319,9826.927156,630.9052523462643
224,90.664,128.387,8943.67102,700.9961213154305
225,69.28,128.525,9209.951148,700.1370115286953
226,251.473,128.53,9816.579096,665.7403920896137
227,2.573,128.714,10018.012821,639.0210203284313
228,170.175,128.724,9082.308181,698.100428507664
229,322.409,129.09,10010.949451,658.0905523485055
230,262.274,129.213,9824.442162,649.7737973038786
231,332.011,129.261,10014.247276,659.3076266471988
232,16.025,129.433,9908.011120000001,614.1405570315852
233,132.042,129.436,8745.602277999998,675.6578008147014
234,80.209,129.74,9009.418606,688.8145546294129
235,211.597,129.994,9530.792330000002,658.7586331377981
236,316.008,13.078,7513.191318,191.76210352433037
237,217.843,13.301,7423.729349,196.92553057454572
238,187.575,13.616,7342.601341999999,200.19635296721458
239,289.715,13.842,7535.7427590000025,194.76297040357662
240,279.256,130.388,9824.526603,627.2770105728274
241,304.675,130.471,9898.262773,631.6920743506734
242,161.335,130.531,8905.203535999999,675.4076544815173
243,37.23,130.587,9612.916478000001,620.7539069376952
244,183.416,130.897,9161.403855,667.3190216262884
245,61.578,131.008,9217.614265,664.1196375035919
246,142.03,131.123,8722.541813,659.614564143596
247,151.893,131.407,8780.192132,660.946006648058
248,243.926,131.409,9636.99237,637.3559001336833
249,197.322,131.433,9313.531553,649.3952228345998
250,354.245,131.526,9883.256401999999,620.0324179280332
251,97.614,131.553,8756.973539,660.4251510337025
252,45.138,131.906,9428.488919000001,623.6889333390042
253,287.371,131.959,9764.918247999998,608.5778274534946
254,296.075,131.985,9789.975722000001,610.2316351710781
255,219.194,132.021,9482.593248000001,634.3042251810512
256,53.385,132.096,9292.061978000002,638.5291099043451
257,123.769,132.221,8627.159566,642.1685964105038
258,235.737,132.881,9522.025703,622.8626126598974
259,22.618,132.996,9652.160038,575.5659602771594
260,227.348,133.041,9473.906267999999,622.0001179630367
261,8.13,133.189,9742.3482,581.5298505872266
262,105.868,133.329,8629.67385,634.3826318191202
263,268.396,133.447,9616.147956,596.7062615135054
264,314.757,133.45,9750.71358,603.4669540630043
265,114.832,133.56,8584.507462,627.6787071034788
266,345.177,133.627,9768.546110000001,604.2338006474054
267,174.832,133.758,8916.802313,635.9694225630914
268,256.039,133.863,9547.799271,599.8946451735845
269,73.584,134.028,8904.866524,636.1538290821511
270,86.205,134.169,8749.827466,633.82489813653
271,335.407,134.802,9695.952701,593.7473899824118
272,325.143,134.819,9685.115189000002,592.10722964875
273,204.258,134.847,9208.436336,603.0005613580693
274,189.255,135.308,9017.382947999999,607.9004534437258
275,133.972,135.38,8511.249338,604.4299261678137
276,165.43,135.866,8709.182719,609.3231980395232
277,30.127,135.891,9402.990117,549.6780906178986
278,359.418,136.404,9575.298692999999,555.1203339325745
279,276.335,136.537,9458.065239000001,555.570762939984
280,305.788,136.58,9538.863552,560.1342871152951
281,144.639,136.905,8490.028012,588.5863652277947
282,65.665,136.981,8863.102167,593.8961141978724
283,155.275,136.994,8560.786983000002,591.7726991026607
284,248.391,137.205,9320.512353999999,562.7779527681188
285,14.613,137.277,9451.760815000001,528.5584146949612
286,94.121,137.513,8522.946863000001,587.6128711218927
287,212.157,137.532,9122.350249000001,565.8833951181002
288,38.523,137.917,9180.255745000002,539.2054613893542
289,285.736,138.193,9382.723013000003,533.5196153960935
290,295.862,138.215,9409.639929,535.1648227898143
291,124.526,138.348,8364.292023,565.2424315576266
292,262.692,138.468,9292.483149,537.8359941952147
293,56.813,138.59,8896.132952999998,562.9669606084675
294,180.26,138.61,8733.990082999999,570.0571789184518
295,47.57,138.872,9005.254394000001,544.2115026974996
296,349.743,138.876,9430.450909,534.7626591815886
297,79.985,138.878,8590.453582999999,573.8798508927831
298,239.63,139.217,9162.090412000001,540.2767076079674
299,220.933,139.279,9073.237539,541.9365902555953
300,196.127,139.286,8874.041754,550.5648115803469
301,316.554,139.407,9376.771891,530.384028585498
302,103.669,139.455,8367.588306999998,557.1997298133756
303,114.136,139.754,8311.736617,548.7447811849786
304,230.271,139.889,9081.127562999998,533.2337156791333
305,118.792,14.216,7188.390017000001,200.2421521704991
306,143.719,14.398,7215.122406999999,206.11954769470304
307,69.115,14.964,7351.905582999999,207.95372701687737
308,339.133,140.363,9334.331799,521.6796900067467
309,327.885,140.614,9310.603113000001,518.8581370821428
310,22.242,140.799,9163.823725000002,486.0308089366068
311,5.569,141.009,9247.998137999999,490.87127934116324
312,170.174,141.124,8489.584910000001,538.2849843545908
313,135.51,141.376,8239.774938,526.1422597971196
314,271.58,141.986,9090.499818,487.684953892582
315,255.144,142.412,9009.961018,490.18341201556893
316,71.99,142.451,8489.331626,523.9238823217005
317,159.049,142.591,8311.543421999999,516.7779826148897
318,204.25,142.636,8747.171575,500.4670701421359
319,306.164,142.677,9133.657555000002,482.30331805706703
320,88.725,142.717,8309.502782000001,519.8084920026191
321,147.267,142.747,8222.94773,510.9875194091
322,186.806,143.152,8548.164391,503.71972077061565
323,31.137,143.537,8899.212529999999,459.3214055732127
324,355.216,143.973,9067.410676,462.91481494994434
325,282.456,144.027,8981.918259,458.2607941151524
326,294.428,144.282,8994.989565,456.30073709882544
327,124.457,144.444,8072.693948,483.29789553121805
328,62.433,144.759,8466.203298999999,485.8250700284572
329,213.704,145.122,8655.593993,463.07286378429876
330,99.694,145.129,8108.156069,481.8374985438661
331,245.857,145.144,8793.655326000002,457.1213075036085
332,13.069,145.176,8918.755804999999,433.1320388051702
333,41.18,145.242,8680.962431999998,451.22923603802866
334,318.059,145.415,8960.006024,451.30487854186737
335,51.882,145.692,8531.127619,460.92245814198014
336,112.08,145.751,8024.221719,467.9886115665333
337,343.513,145.887,8941.101225,445.3811663464671
338,175.975,146.208,8260.846291,465.1084505963867
339,330.844,146.448,8898.272325,440.28995714610113
340,224.265,146.486,8620.280687999999,442.6821338670958
341,235.288,146.521,8662.242771,440.8478299736063
342,264.668,146.638,8748.801655000001,428.20695599676327
343,81.134,147.041,8142.328662,460.68603607887496
344,194.883,147.198,8377.943768,441.7526997995373
345,136.698,147.414,7941.225504000001,443.02154460417233
346,163.586,148.142,8045.869621,438.48894570883647
347,150.136,148.623,7932.895954,429.2019634016786
348,22.29,148.674,8610.303243999999,388.9646323248858
349,305.674,148.75,8696.699876,400.6483673916175
350,2.103,148.787,8697.224268000002,393.50742202148774
351,277.061,149.378,8587.450762,387.228049753943
352,339.997,15.096,7633.752918,209.58085958983355
353,291.394,150.148,8565.92534,377.03977370758105
354,93.425,150.239,7877.078277,412.65364707539226
355,71.177,150.265,8048.920614000001,413.39330942537896
356,255.306,150.285,8463.770574,381.9506256076724
357,204.875,150.488,8244.113177000001,390.3954765649147
358,123.352,150.493,7768.303908000001,399.4983371874989
359,183.429,150.966,8045.244538000001,393.78571155994587
360,349.069,151.292,8534.586669,368.6100212446886
361,33.41,151.2,8347.217680000002,364.717277542762
362,319.333,151.463,8516.611239,369.0006401787766
363,108.183,151.492,7743.877123,389.5467940588906
364,59.145,152.123,8050.285968,380.00979282019904
365,334.364,152.287,8465.824610000001,359.58515310560233
366,46.067,152.428,8153.448950000002,362.6140362773243
367,243.556,152.646,8263.908664999999,352.9617599761039
368,216.868,152.69,8166.229482000001,356.3991366018705
369,11.1,153.106,8345.967033,333.5317906752218
370,230.236,153.47,8165.954018,343.87836191970825
371,137.551,153.486,7635.009300999999,358.56324560398855
372,169.511,153.553,7787.290999999999,360.65515476512695
373,268.819,154.054,8231.787681999998,326.2297187404467
374,153.631,154.503,7642.281758999999,347.02030530150023
375,84.144,154.553,7706.896272,354.37439844224457
376,303.985,154.777,8251.794172,318.99027785606665
377,193.36,155.151,7869.282989999999,330.15024846440696
378,285.996,155.712,8152.005176,302.5807042844807
379,356.699,156.433,8142.361152,297.4825416481286
380,120.72,156.46,7478.287347,318.7808912929803
381,22.993,156.597,8040.959451000001,291.6879443666409
382,101.521,156.839,7502.593009000001,319.14870656937285
383,320.45,157.542,8072.076209999999,288.1593530552492
384,71.24,157.696,7627.614775999999,310.6254511644792
385,256.892,157.713,7950.320640000001,281.6750956328909
386,339.109,158.078,8039.937721,282.15738948569293
387,206.621,158.371,7754.298984999999,281.94110921255304
388,177.951,158.66,7566.757887,288.80092319489853
389,38.09,158.786,7805.082173,275.0823472699347
390,55.127,159.204,7659.929703,283.25671120604864
391,138.045,159.582,7349.669521999999,278.5521768024454
392,241.098,159.869,7773.642753,258.004297540857
393,242.857,16.4,7622.092637,227.64778080072313
394,97.473,16.601,7305.367025999999,225.9348040861208
395,17.945,16.807,7684.135123999998,214.66179858640083
396,223.229,160.091,7714.145918,257.3389185968194
397,158.543,160.331,7381.219115,270.4019168332193
398,300.297,160.706,7829.885611999999,243.6627829733333
399,276.757,160.754,7788.951728999999,240.95685989748742
400,7.966,161.033,7798.301410000001,240.76387923390337
401,90.441,161.499,7334.551103000001,263.30400072880394
402,115.389,162.26,7234.623663,248.5236652114895
403,190.929,163.119,7416.281649,230.02145946711636
404,321.536,163.643,7659.107896000001,216.9177234771813
405,346.588,163.709,7655.859114,216.87223365806963
406,25.108,164.539,7529.669765999999,208.46477078608544
407,261.193,164.79,7516.125307,201.31995219023403
408,72.733,164.87,7274.222244000002,226.12473849788842
409,138.049,165.696,7118.822443,211.93336520541908
410,166.862,165.982,7186.038058,207.98909903341792
411,48.669,166.038,7345.320859,206.4721321750216
412,211.127,166.221,7351.392714,193.25302188313967
413,292.464,166.405,7467.29633,184.69266007696928
414,237.531,166.902,7369.852038000001,186.0859175849909
415,104.21,167.658,7073.591021,198.15635273142257
416,0.891,168.865,7354.13699,174.63544556213992
417,322.958,169.758,7313.320321999999,167.81701494681698
418,164.332,17.026,7378.654821000001,236.62138941158202
419,270.051,17.055,7699.1897530000015,227.7874859215382
420,41.875,17.363,7610.853907000001,222.51744775421682
421,184.793,171.041,7096.394646000001,166.5707653085183
422,273.598,171.405,7203.408548,155.40355980175863
423,136.983,171.818,6975.195361,168.6761227431878
424,78.34,171.832,7034.80416,172.93078221755312
425,32.597,172.419,7157.404939999999,159.9931881776623
426,228.054,173.742,7100.838839,151.16285705785737
427,327.162,175.872,7069.395737000001,148.99845108287994
428,127.254,177.91,6943.933715000001,147.85419027261216
429,356.297,18.996,7866.824482,244.8276942569655
430,197.652,19.075,7647.1186450000005,258.23563604666623
431,219.016,19.41,7748.054134,262.2641790180099
432,307.78,19.765,7918.589555999999,255.50116081341693
433,325.42,20.547,7983.397322999999,268.02445992666935
434,61.484,20.611,7665.992938,268.3301254471389
435,83.329,20.717,7539.913938000001,275.6396856808734
436,133.474,20.763,7440.469962,276.0821908199242
437,290.575,20.989,7980.601416,267.15736331843544
438,178.253,21.174,7647.4873959999995,287.5591550139112
439,116.515,21.319,7460.253691999999,281.18598273875244
440,258.012,21.68,7972.636053000001,284.3955685434252
441,149.829,22.113,7545.31681,297.88917608236187
442,237.526,22.241,7968.194858000001,297.5495145569653
443,24.169,22.572,8023.344697,275.4820003001102
444,340.463,23.087,8161.5610639999995,298.9955274883105
445,42.153,23.469,7971.013473999999,292.2014206405801
446,101.842,23.7,7601.2376939999995,314.1349480810241
447,6.684,23.84,8178.2127980000005,296.41216072131135
448,276.642,23.962,8162.154433,305.48085120380085
449,203.481,24.807,8013.537800000001,332.5626902462826
450,163.357,25.018,7757.737300000001,340.34828508791173
451,220.094,25.501,8133.148968999999,341.985277072004
452,74.719,25.772,7856.138674,342.73730718447
453,187.454,26.092,7986.575511,353.3125875052743
454,57.724,26.509,8035.886782,343.7744395840104
455,316.545,26.726,8417.463266,344.47031532382454
456,302.994,26.74,8402.542288,340.47976784791047
457,351.974,26.849,8425.427609000002,343.72886645752055
458,250.939,27.023,8320.87929,357.0096671433028
459,90.791,27.484,7841.474569000001,368.36363781397233
460,127.353,27.526,7749.963704,366.3261248884519
461,140.4,28.005,7800.542853,376.62587999178095
462,266.65,28.182,8438.275524,364.3710087000788
463,234.987,28.228,8362.892939,378.9375074918759
464,329.36,28.253,8537.777906,367.7726614732639
465,290.301,28.356,8498.958372000001,359.59243722445956
466,28.23,28.435,8402.964717999997,347.4576377350596
467,114.627,28.62,7808.832638,381.0380613386126
468,173.712,28.974,8048.137529,397.1382132085192
469,13.68,29.127,8534.005567,358.6817820928369
470,42.833,29.553,8362.902365,371.30793177125935
471,152.382,29.921,7952.522594999999,408.07076883498956
472,207.497,30.63,8411.356501999999,413.3018274017157
473,340.378,31.043,8744.314636,405.201227626276
474,103.551,31.193,7969.875204,419.15593723448256
475,69.594,31.341,8216.904686,420.30784782054235
476,0.551,31.36,8742.016812999998,397.4906354674338
477,193.901,31.389,8361.872816,426.63136149098256
478,279.697,31.396,8695.646017,401.2390582879936
479,221.279,31.565,8543.039018,426.4663582699271
480,83.112,32.234,8148.823485999999,436.96882288719684
481,55.945,32.524,8425.416072999999,425.95046550298747
482,246.853,32.755,8707.965295,437.64041455101915
483,162.555,32.974,8183.958313,454.80091537957696
484,259.937,33.228,8776.479938999999,436.0988193711977
485,310.227,33.322,8890.716718,430.1697164108142
486,181.556,33.573,8384.369357,461.9114103687266
487,299.312,33.991,8920.782562,435.1357393762907
488,321.123,34.041,8955.904784999999,444.23323677341284
489,233.958,34.282,8772.341805,463.5807391183113
490,31.347,34.318,8788.646225,423.3816385006489
491,133.506,34.365,8101.561362,464.39284313591907
492,122.767,34.599,8099.811686,465.3883227809371
493,18.809,34.623,8902.516094,425.7320555001803
494,349.374,34.748,9009.019878,451.62486395370735
495,94.779,34.999,8210.988053,475.28392359152724
496,143.964,35.466,8194.876127,483.93457865631103
497,271.585,35.578,8969.084302000001,460.0573374893391
498,43.854,35.609,8751.653701,452.9314565859045
499,331.185,35.997,9103.161289,473.18867208306074
500,289.301,36.061,9045.47825,460.85512614249075
501,112.62,36.229,8192.224039,488.43594536202596
502,7.089,36.304,9079.478795,455.7029567360804
503,210.68,36.472,8809.717535,494.1866827123638
504,170.874,36.84,8467.354935,510.75393584740897
505,198.785,36.866,8744.061913000001,501.62244039499353
506,66.7,37.221,8586.382534,502.3187146906883
507,222.661,37.594,8946.543176,509.913065287427
508,78.07,37.647,8487.279072000001,513.7149514242471
509,153.469,37.719,8365.713667,519.5762856994062
510,187.661,38.55,8735.973598000002,529.4821170832507
511,55.397,38.6,8800.954979000002,509.26200172702767
512,244.685,38.73,9101.204289999998,520.0213660411856
513,255.675,38.837,9142.667676000001,513.948558851639
514,339.978,38.947,9310.871742,512.1190335759458
515,356.631,39.07,9302.541397,502.5572845072151
516,103.797,39.186,8367.374807,531.1430721228922
517,280.852,39.418,9251.996866999998,505.5309957651882
518,88.321,39.785,8501.114911,543.4981549381556
519,34.061,40.18,9150.640048,498.87694304041787
520,22.906,40.206,9255.519608999999,493.26895222888265
521,314.438,40.263,9380.576171,523.2514368798452
522,305.013,40.281,9365.273255,518.8024326634334
523,233.927,40.369,9167.726112,546.3152299005301
524,265.795,40.647,9289.510835,529.6071320364042
525,161.727,40.879,8590.905053999999,566.0037330849478
526,127.797,41.107,8412.231217,555.135547326946
527,177.651,41.251,8775.015942,570.6789642742605
528,323.551,41.464,9471.863931,542.9973329138306
529,137.011,41.46,8452.183806,562.9228281892744
530,12.301,41.49,9409.656053,514.6636699818118
531,295.878,41.621,9433.242143000001,532.4720637228021
532,45.213,41.628,9108.407073999999,533.1055820300197
533,118.675,42.046,8453.290405,566.6147831354818
534,213.498,42.29,9185.014914000001,571.5640338571832
535,202.789,42.417,9108.773119000001,574.3487485888576
536,347.453,42.638,9553.700616999999,556.4763054785946
537,145.777,42.974,8564.60668,587.1460234117724
538,65.364,43.32,8933.051787,584.4568377638749
539,96.681,43.341,8603.000981000001,589.0030306209874
540,75.032,43.554,8822.917288999999,593.7093990594714
541,224.304,43.579,9321.165861,588.9343052041961
542,331.912,43.707,9623.435931000002,573.8841795445672
543,192.629,43.736,9078.640121,595.9140548011998
544,2.57,43.787,9598.595005,554.3942361783966
545,274.228,43.914,9518.150304,564.588477535085
546,287.622,44.302,9580.437161,564.6493628766506
547,110.231,44.328,8572.596977,597.3876722001748
548,168.759,44.708,8847.416601,618.079281434208
549,55.755,44.712,9137.480331,590.3387566708567
550,253.261,44.876,9508.170533,592.8111541654522
551,243.892,44.881,9475.651186,599.9258517277955
552,83.912,45.375,8808.115178,618.5418184489655
553,153.744,45.46,8733.530365000002,623.3690739779953
554,26.448,45.804,9572.962496999999,558.7653954731746
555,36.657,45.995,9469.484288000001,571.5317631182384
556,183.27,46.009,9083.45204,630.5839841166139
557,261.991,46.451,9628.074661,604.2731320959948
558,234.68,46.473,9530.655841999998,624.0184700036472
559,339.328,46.781,9814.322717000001,611.477885607825
560,16.679,46.797,9713.245672,571.8523148152832
561,353.778,46.854,9807.756655,602.4486973526358
562,308.462,46.883,9785.345985,601.4100179519841
