,theta,phi,flux,std
150,300.192,118.198,0.0,0.0
151,325.396,118.413,0.0,0.0
152,255.6,118.42,0.0,0.0
153,162.163,118.468,0.0,0.0
154,58.322,118.519,0.0,0.0
155,181.241,118.542,0.0,0.0
156,81.85,118.751,0.0,0.0
157,73.831,118.776,0.0,0.0
158,50.941,118.918,0.0,0.0
159,293.259,118.966,0.0,0.0
160,240.137,119.099,0.0,0.0
161,353.355,119.106,0.0,0.0
162,225.483,119.333,0.0,0.0
163,205.568,119.567,0.0,0.0
164,105.864,119.666,0.0,0.0
165,193.122,119.7,0.0,0.0
166,136.27,119.843,0.0,0.0
167,232.684,119.865,0.0,0.0
168,119.902,119.866,0.0,0.0
169,154.049,119.894,0.0,0.0
170,274.554,120.164,0.0,0.0
171,145.407,120.439,0.0,0.0
172,112.814,120.553,0.0,0.0
173,30.327,120.863,0.0,0.0
174,5.158,120.977,0.0,0.0
175,173.878,121.329,0.0,0.0
176,345.675,121.387,0.0,0.0
177,93.418,121.42,0.0,0.0
178,17.452,121.669,0.0,0.0
179,309.985,121.736,0.0,0.0
180,211.745,122.56,0.0,0.0
181,66.769,122.643,0.0,0.0
182,248.735,122.749,0.0,0.0
183,337.468,123.014,0.0,0.0
184,185.97,123.141,0.0,0.0
185,266.972,123.175,0.0,0.0
186,36.888,123.335,0.0,0.0
187,319.527,123.456,0.0,0.0
188,280.536,123.501,0.0,0.0
189,129.649,123.557,0.0,0.0
190,166.021,123.604,0.0,0.0
191,198.585,123.663,0.0,0.0
192,328.729,123.783,0.0,0.0
193,357.717,123.985,0.0,0.0
194,85.361,124.051,0.0,0.0
195,258.028,124.125,0.0,0.0
196,302.838,124.348,0.0,0.0
197,76.12,124.527,0.0,0.0
198,59.239,124.79,0.0,0.0
199,218.538,124.815,0.0,0.0
200,99.42,124.827,0.0,0.0
201,44.012,124.94,0.0,0.0
202,157.609,125.188,0.0,0.0
203,23.335,125.288,0.0,0.0
204,241.285,125.306,0.0,0.0
205,287.595,125.318,0.0,0.0
206,10.254,125.379,0.0,0.0
207,139.285,125.426,0.0,0.0
208,51.547,125.489,0.0,0.0
209,295.217,125.587,0.0,0.0
210,148.662,125.875,0.0,0.0
211,122.245,126.065,0.0,0.0
212,225.87,126.149,0.0,0.0
213,178.365,126.2,0.0,0.0
214,233.55,126.374,0.0,0.0
215,349.744,126.491,0.0,0.0
216,106.579,126.767,0.0,0.0
217,204.72,127.148,0.0,0.0
218,114.383,127.175,0.0,0.0
219,272.329,127.397,0.0,0.0
220,191.275,127.48,0.0,0.0
221,312.597,127.555,0.0,0.0
222,341.168,128.318,0.0,0.0
223,29.925,128.319,0.0,0.0
224,90.664,128.387,0.0,0.0
225,69.28,128.525,0.0,0.0
226,251.473,128.53,0.0,0.0
227,2.573,128.714,0.0,0.0
228,170.175,128.724,0.0,0.0
229,322.409,129.09,0.0,0.0
230,262.274,129.213,0.0,0.0
231,332.011,129.261,0.0,0.0
232,16.025,129.433,0.0,0.0
233,132.042,129.436,0.0,0.0
234,80.209,129.74,0.0,0.0
235,211.597,129.994,0.0,0.0
236,316.008,13.078,0.0,0.0
237,217.843,13.301,0.0,0.0
238,187.575,13.616,0.0,0.0
239,289.715,13.842,0.0,0.0
240,279.256,130.388,0.0,0.0
241,304.675,130.471,0.0,0.0
242,161.335,130.531,0.0,0.0
243,37.23,130.587,0.0,0.0
244,183.416,130.897,0.0,0.0
245,61.578,131.008,0.0,0.0
246,142.03,131.123,0.0,0.0
247,151.893,131.407,0.0,0.0
248,243.926,131.409,0.0,0.0
249,197.322,131.433,0.0,0.0
250,354.245,131.526,0.0,0.0
251,97.614,131.553,0.0,0.0
252,45.138,131.906,0.0,0.0
253,287.371,131.959,0.0,0.0
254,296.075,131.985,0.0,0.0
255,219.194,132.021,0.0,0.0
256,53.385,132.096,0.0,0.0
257,123.769,132.221,0.0,0.0
258,235.737,132.881,0.0,0.0
259,22.618,132.996,0.0,0.0
260,227.348,133.041,0.0,0.0
261,8.13,133.189,0.0,0.0
262,105.868,133.329,0.0,0.0
263,268.396,133.447,0.0,0.0
264,314.757,133.45,0.0,0.0
265,114.832,133.56,0.0,0.0
266,345.177,133.627,0.0,0.0
267,174.832,133.758,0.0,0.0
268,256.039,133.863,0.0,0.0
269,73.584,134.028,0.0,0.0
270,86.205,134.169,0.0,0.0
271,335.407,134.802,0.0,0.0
272,325.143,134.819,0.0,0.0
273,204.258,134.847,0.0,0.0
274,189.255,135.308,0.0,0.0
275,133.972,135.38,0.0,0.0
276,165.43,135.866,0.0,0.0
277,30.127,135.891,0.0,0.0
278,359.418,136.404,0.0,0.0
279,276.335,136.537,0.0,0.0
280,305.788,136.58,0.0,0.0
281,144.639,136.905,0.0,0.0
282,65.665,136.981,0.0,0.0
283,155.275,136.994,0.0,0.0
284,248.391,137.205,0.0,0.0
285,14.613,137.277,0.0,0.0
286,94.121,137.513,0.0,0.0
287,212.157,137.532,0.0,0.0
288,38.523,137.917,0.0,0.0
289,285.736,138.193,0.0,0.0
290,295.862,138.215,0.0,0.0
291,124.526,138.348,0.0,0.0
292,262.692,138.468,0.0,0.0
293,56.813,138.59,0.0,0.0
294,180.26,138.61,0.0,0.0
295,47.57,138.872,0.0,0.0
296,349.743,138.876,0.0,0.0
297,79.985,138.878,0.0,0.0
298,239.63,139.217,0.0,0.0
299,220.933,139.279,0.0,0.0
300,196.127,139.286,0.0,0.0
301,316.554,139.407,0.0,0.0
302,103.669,139.455,0.0,0.0
303,114.136,139.754,0.0,0.0
304,230.271,139.889,0.0,0.0
305,118.792,14.216,0.0,0.0
306,143.719,14.398,0.0,0.0
307,69.115,14.964,0.0,0.0
308,339.133,140.363,0.0,0.0
309,327.885,140.614,0.0,0.0
310,22.242,140.799,0.0,0.0
311,5.569,141.009,0.0,0.0
312,170.174,141.124,0.0,0.0
313,135.51,141.376,0.0,0.0
314,271.58,141.986,0.0,0.0
315,255.144,142.412,0.0,0.0
316,71.99,142.451,0.0,0.0
317,159.049,142.591,0.0,0.0
318,204.25,142.636,0.0,0.0
319,306.164,142.677,0.0,0.0
320,88.725,142.717,0.0,0.0
321,147.267,142.747,0.0,0.0
322,186.806,143.152,0.0,0.0
323,31.137,143.537,0.0,0.0
324,355.216,143.973,0.0,0.0
325,282.456,144.027,0.0,0.0
326,294.428,144.282,0.0,0.0
327,124.457,144.444,0.0,0.0
328,62.433,144.759,0.0,0.0
329,213.704,145.122,0.0,0.0
330,99.694,145.129,0.0,0.0
331,245.857,145.144,0.0,0.0
332,13.069,145.176,0.0,0.0
333,41.18,145.242,0.0,0.0
334,318.059,145.415,0.0,0.0
335,51.882,145.692,0.0,0.0
336,112.08,145.751,0.0,0.0
337,343.513,145.887,0.0,0.0
338,175.975,146.208,0.0,0.0
339,330.844,146.448,0.0,0.0
340,224.265,146.486,0.0,0.0
341,235.288,146.521,0.0,0.0
342,264.668,146.638,0.0,0.0
343,81.134,147.041,0.0,0.0
344,194.883,147.198,0.0,0.0
345,136.698,147.414,0.0,0.0
346,163.586,148.142,0.0,0.0
347,150.136,148.623,0.0,0.0
348,22.29,148.674,0.0,0.0
349,305.674,148.75,0.0,0.0
350,2.103,148.787,0.0,0.0
351,277.061,149.378,0.0,0.0
352,339.997,15.096,0.0,0.0
353,291.394,150.148,0.0,0.0
354,93.425,150.239,0.0,0.0
355,71.177,150.265,0.0,0.0
356,255.306,150.285,0.0,0.0
357,204.875,150.488,0.0,0.0
358,123.352,150.493,0.0,0.0
359,183.429,150.966,0.0,0.0
360,349.069,151.292,0.0,0.0
361,33.41,151.2,0.0,0.0
362,319.333,151.463,0.0,0.0
363,108.183,151.492,0.0,0.0
364,59.145,152.123,0.0,0.0
365,334.364,152.287,0.0,0.0
366,46.067,152.428,0.0,0.0
367,243.556,152.646,0.0,0.0
368,216.868,152.69,0.0,0.0
369,11.1,153.106,0.0,0.0
370,230.236,153.47,0.0,0.0
371,137.551,153.486,0.0,0.0
372,169.511,153.553,0.0,0.0
373,268.819,154.054,0.0,0.0
374,153.631,154.503,0.0,0.0
375,84.144,154.553,0.0,0.0
376,303.985,154.777,0.0,0.0
377,193.36,155.151,0.0,0.0
378,285.996,155.712,0.0,0.0
379,356.699,156.433,0.0,0.0
380,120.72,156.46,0.0,0.0
381,22.993,156.597,0.0,0.0
382,101.521,156.839,0.0,0.0
383,320.45,157.542,0.0,0.0
384,71.24,157.696,0.0,0.0
385,256.892,157.713,0.0,0.0
386,339.109,158.078,0.0,0.0
387,206.621,158.371,0.0,0.0
388,177.951,158.66,0.0,0.0
389,38.09,158.786,0.0,0.0
390,55.127,159.204,0.0,0.0
391,138.045,159.582,0.0,0.0
392,241.098,159.869,0.0,0.0
393,242.857,16.4,0.0,0.0
394,97.473,16.601,0.0,0.0
395,17.945,16.807,0.0,0.0
396,223.229,160.091,0.0,0.0
397,158.543,160.331,0.0,0.0
398,300.297,160.706,0.0,0.0
399,276.757,160.754,0.0,0.0
400,7.966,161.033,0.0,0.0
401,90.441,161.499,0.0,0.0
402,115.389,162.26,0.0,0.0
403,190.929,163.119,0.0,0.0
404,321.536,163.643,0.0,0.0
405,346.588,163.709,0.0,0.0
406,25.108,164.539,0.0,0.0
407,261.193,164.79,0.0,0.0
408,72.733,164.87,0.0,0.0
409,138.049,165.696,0.0,0.0
410,166.862,165.982,0.0,0.0
411,48.669,166.038,0.0,0.0
412,211.127,166.221,0.0,0.0
413,292.464,166.405,0.0,0.0
414,237.531,166.902,0.0,0.0
415,104.21,167.658,0.0,0.0
416,0.891,168.865,0.0,0.0
417,322.958,169.758,0.0,0.0
418,164.332,17.026,0.0,0.0
419,270.051,17.055,0.0,0.0
420,41.875,17.363,0.0,0.0
421,184.793,171.041,0.0,0.0
422,273.598,171.405,0.0,0.0
423,136.983,171.818,0.0,0.0
424,78.34,171.832,0.0,0.0
425,32.597,172.419,0.0,0.0
426,228.054,173.742,0.0,0.0
427,327.162,175.872,0.0,0.0
428,127.254,177.91,0.0,0.0
429,356.297,18.996,0.0,0.0
430,197.652,19.075,0.0,0.0
431,219.016,19.41,0.0,0.0
432,307.78,19.765,0.0,0.0
433,325.42,20.547,0.0,0.0
434,61.484,20.611,0.0,0.0
435,83.329,20.717,0.0,0.0
436,133.474,20.763,0.0,0.0
437,290.575,20.989,0.0,0.0
438,178.253,21.174,0.0,0.0
439,116.515,21.319,0.0,0.0
440,258.012,21.68,0.0,0.0
441,149.829,22.113,0.0,0.0
442,237.526,22.241,0.0,0.0
443,24.169,22.572,0.0,0.0
444,340.463,23.087,0.0,0.0
445,42.153,23.469,0.0,0.0
446,101.842,23.7,0.0,0.0
447,6.684,23.84,0.0,0.0
448,276.642,23.962,0.0,0.0
449,203.481,24.807,0.0,0.0
450,163.357,25.018,0.0,0.0
451,220.094,25.501,0.0,0.0
452,74.719,25.772,0.0,0.0
453,187.454,26.092,0.0,0.0
454,57.724,26.509,0.0,0.0
455,316.545,26.726,0.0,0.0
456,302.994,26.74,0.0,0.0
457,351.974,26.849,0.0,0.0
458,250.939,27.023,0.0,0.0
459,90.791,27.484,0.0,0.0
460,127.353,27.526,0.0,0.0
461,140.4,28.005,0.0,0.0
462,266.65,28.182,0.0,0.0
463,234.987,28.228,0.0,0.0
464,329.36,28.253,0.0,0.0
465,290.301,28.356,0.0,0.0
466,28.23,28.435,0.0,0.0
467,114.627,28.62,0.0,0.0
468,173.712,28.974,0.0,0.0
469,13.68,29.127,0.0,0.0
470,42.833,29.553,0.0,0.0
471,152.382,29.921,0.0,0.0
472,207.497,30.63,0.0,0.0
473,340.378,31.043,0.0,0.0
474,103.551,31.193,0.0,0.0
475,69.594,31.341,0.0,0.0
476,0.551,31.36,0.0,0.0
477,193.901,31.389,0.0,0.0
478,279.697,31.396,0.0,0.0
479,221.279,31.565,0.0,0.0
480,83.112,32.234,0.0,0.0
481,55.945,32.524,0.0,0.0
482,246.853,32.755,0.0,0.0
483,162.555,32.974,0.0,0.0
484,259.937,33.228,0.0,0.0
485,310.227,33.322,0.0,0.0
486,181.556,33.573,0.0,0.0
487,299.312,33.991,0.0,0.0
488,321.123,34.041,0.0,0.0
489,233.958,34.282,0.0,0.0
490,31.347,34.318,0.0,0.0
491,133.506,34.365,0.0,0.0
492,122.767,34.599,0.0,0.0
493,18.809,34.623,0.0,0.0
494,349.374,34.748,0.0,0.0
495,94.779,34.999,0.0,0.0
496,143.964,35.466,0.0,0.0
497,271.585,35.578,0.0,0.0
498,43.854,35.609,0.0,0.0
499,331.185,35.997,0.0,0.0
500,289.301,36.061,0.0,0.0
501,112.62,36.229,0.0,0.0
502,7.089,36.304,0.0,0.0
503,210.68,36.472,0.0,0.0
504,170.874,36.84,0.0,0.0
505,198.785,36.866,0.0,0.0
506,66.7,37.221,0.0,0.0
507,222.661,37.594,0.0,0.0
508,78.07,37.647,0.0,0.0
509,153.469,37.719,0.0,0.0
510,187.661,38.55,0.0,0.0
511,55.397,38.6,0.0,0.0
512,244.685,38.73,0.0,0.0
513,255.675,38.837,0.0,0.0
514,339.978,38.947,0.0,0.0
515,356.631,39.07,0.0,0.0
516,103.797,39.186,0.0,0.0
517,280.852,39.418,0.0,0.0
518,88.321,39.785,0.0,0.0
519,34.061,40.18,0.0,0.0
520,22.906,40.206,0.0,0.0
521,314.438,40.263,0.0,0.0
522,305.013,40.281,0.0,0.0
523,233.927,40.369,0.0,0.0
524,265.795,40.647,0.0,0.0
525,161.727,40.879,0.0,0.0
526,127.797,41.107,0.0,0.0
527,177.651,41.251,0.0,0.0
528,323.551,41.464,0.0,0.0
529,137.011,41.46,0.0,0.0
530,12.301,41.49,0.0,0.0
531,295.878,41.621,0.0,0.0
532,45.213,41.628,0.0,0.0
533,118.675,42.046,0.0,0.0
534,213.498,42.29,0.0,0.0
535,202.789,42.417,0.0,0.0
536,347.453,42.638,0.0,0.0
537,145.777,42.974,0.0,0.0
538,65.364,43.32,0.0,0.0
539,96.681,43.341,0.0,0.0
540,75.032,43.554,0.0,0.0
541,224.304,43.579,0.0,0.0
542,331.912,43.707,0.0,0.0
543,192.629,43.736,0.0,0.0
544,2.57,43.787,0.0,0.0
545,274.228,43.914,0.0,0.0
546,287.622,44.302,0.0,0.0
547,110.231,44.328,0.0,0.0
548,168.759,44.708,0.0,0.0
549,55.755,44.712,0.0,0.0
550,253.261,44.876,0.0,0.0
551,243.892,44.881,0.0,0.0
552,83.912,45.375,0.0,0.0
553,153.744,45.46,0.0,0.0
554,26.448,45.804,0.0,0.0
555,36.657,45.995,0.0,0.0
556,183.27,46.009,0.0,0.0
557,261.991,46.451,0.0,0.0
558,234.68,46.473,0.0,0.0
559,339.328,46.781,0.0,0.0
560,16.679,46.797,0.0,0.0
561,353.778,46.854,0.0,0.0
562,308.462,46.883,0.0,0.0
563,316.783,47.332,0.0,0.0
564,46.94,47.599,0.0,0.0
565,300.115,47.684,0.0,0.0
566,130.758,47.848,0.0,0.0
567,102.927,47.948,0.0,0.0
568,206.317,47.974,0.0,0.0
569,216.214,48.056,0.0,0.0
570,122.484,48.28,0.0,0.0
571,280.656,48.297,0.0,0.0
572,91.35,48.587,0.0,0.0
573,138.878,48.623,0.0,0.0
574,160.789,48.713,0.0,0.0
575,7.575,48.743,0.0,0.0
576,324.688,48.878,0.0,0.0
577,174.75,49.009,0.0,0.0
578,196.88,49.024,0.0,0.0
579,269.422,49.446,0.0,0.0
580,226.272,49.507,0.0,0.0
581,65.255,49.608,0.0,0.0
582,292.195,49.849,0.0,0.0
583,73.6,49.894,0.0,0.0
584,44.916,5.124,0.0,0.0
585,114.484,50.053,0.0,0.0
586,146.508,50.44,0.0,0.0
587,345.805,50.486,0.0,0.0
588,56.896,50.853,0.0,0.0
589,188.073,50.978,0.0,0.0
590,244.223,51.191,0.0,0.0
591,252.346,51.306,0.0,0.0
592,331.935,51.339,0.0,0.0
593,29.729,51.368,0.0,0.0
594,359.193,51.424,0.0,0.0
595,81.28,51.707,0.0,0.0
596,39.317,51.738,0.0,0.0
597,20.56,52.144,0.0,0.0
598,166.955,52.542,0.0,0.0
599,236.15,52.588,0.0,0.0
600,97.025,52.919,0.0,0.0
601,259.904,52.953,0.0,0.0
602,153.461,53.112,0.0,0.0
603,107.174,53.274,0.0,0.0
604,285.11,53.471,0.0,0.0
605,209.633,53.489,0.0,0.0
606,49.09,53.512,0.0,0.0
607,310.318,53.588,0.0,0.0
608,275.181,53.619,0.0,0.0
609,179.929,53.626,0.0,0.0
610,219.005,53.741,0.0,0.0
611,11.951,53.83,0.0,0.0
612,302.568,53.987,0.0,0.0
613,200.707,54.338,0.0,0.0
614,317.854,54.391,0.0,0.0
615,338.437,54.525,0.0,0.0
616,132.258,54.642,0.0,0.0
617,351.46,54.65,0.0,0.0
618,124.607,54.692,0.0,0.0
619,87.746,54.93,0.0,0.0
620,228.646,55.365,0.0,0.0
621,139.613,55.743,0.0,0.0
622,294.934,55.773,0.0,0.0
623,266.343,56.049,0.0,0.0
624,192.332,56.057,0.0,0.0
625,116.955,56.088,0.0,0.0
626,66.256,56.101,0.0,0.0
627,324.933,56.209,0.0,0.0
628,3.936,56.219,0.0,0.0
629,159.691,56.458,0.0,0.0
630,73.594,56.703,0.0,0.0
631,172.368,56.787,0.0,0.0
632,32.953,56.857,0.0,0.0
633,58.817,57.027,0.0,0.0
634,42.181,57.381,0.0,0.0
635,24.181,57.468,0.0,0.0
636,245.616,57.689,0.0,0.0
637,146.467,57.804,0.0,0.0
638,100.866,58.109,0.0,0.0
639,252.81,58.187,0.0,0.0
640,344.224,58.267,0.0,0.0
641,184.514,58.441,0.0,0.0
642,238.374,58.721,0.0,0.0
643,279.137,58.725,0.0,0.0
644,331.422,58.855,0.0,0.0
645,80.293,58.882,0.0,0.0
646,212.922,58.918,0.0,0.0
647,15.934,58.966,0.0,0.0
648,109.626,59.052,0.0,0.0
649,356.456,59.132,0.0,0.0
650,287.745,59.168,0.0,0.0
651,222.011,59.317,0.0,0.0
652,51.753,59.355,0.0,0.0
653,92.641,59.404,0.0,0.0
654,204.326,59.619,0.0,0.0
655,285.363,6.856,0.0,0.0
656,310.961,60.254,0.0,0.0
657,259.438,60.293,0.0,0.0
658,165.247,60.313,0.0,0.0
659,303.607,60.339,0.0,0.0
660,271.276,60.469,0.0,0.0
661,152.725,60.641,0.0,0.0
662,125.397,61.11,0.0,0.0
663,8.214,61.143,0.0,0.0
664,231.529,61.14,0.0,0.0
665,196.257,61.169,0.0,0.0
666,177.188,61.318,0.0,0.0
667,317.964,61.346,0.0,0.0
668,132.639,61.362,0.0,0.0
669,296.111,61.859,0.0,0.0
670,337.291,62.154,0.0,0.0
671,36.276,62.229,0.0,0.0
672,117.928,62.231,0.0,0.0
673,349.392,62.418,0.0,0.0
674,85.861,62.648,0.0,0.0
675,27.72,62.718,0.0,0.0
676,139.475,62.734,0.0,0.0
677,68.44,62.887,0.0,0.0
678,45.381,62.897,0.0,0.0
679,61.626,63.263,0.0,0.0
680,188.695,63.364,0.0,0.0
681,324.477,63.396,0.0,0.0
682,0.959,63.823,0.0,0.0
683,102.878,63.958,0.0,0.0
684,265.007,64.067,0.0,0.0
685,158.385,64.086,0.0,0.0
686,19.707,64.086,0.0,0.0
687,75.09,64.181,0.0,0.0
688,216.336,64.218,0.0,0.0
689,248.198,64.473,0.0,0.0
690,170.234,64.542,0.0,0.0
691,281.245,64.585,0.0,0.0
692,225.368,64.75,0.0,0.0
693,207.899,64.812,0.0,0.0
694,241.494,64.901,0.0,0.0
695,145.797,65.012,0.0,0.0
696,95.742,65.019,0.0,0.0
697,110.43,65.08,0.0,0.0
698,55.069,65.119,0.0,0.0
699,288.681,65.187,0.0,0.0
700,254.797,65.754,0.0,0.0
701,342.588,65.954,0.0,0.0
702,181.569,66.033,0.0,0.0
703,12.198,66.117,0.0,0.0
704,274.431,66.155,0.0,0.0
705,330.439,66.215,0.0,0.0
706,200.017,66.25,0.0,0.0
707,303.442,66.591,0.0,0.0
708,310.599,66.763,0.0,0.0
709,235.081,66.817,0.0,0.0
710,354.064,66.858,0.0,0.0
711,81.109,67.369,0.0,0.0
712,125.049,67.392,0.0,0.0
713,39.838,67.439,0.0,0.0
714,31.324,67.841,0.0,0.0
715,132.079,67.901,0.0,0.0
716,295.876,67.933,0.0,0.0
717,163.504,67.992,0.0,0.0
718,151.57,68.009,0.0,0.0
719,317.269,68.109,0.0,0.0
720,89.888,68.114,0.0,0.0
721,49.069,68.247,0.0,0.0
722,117.555,68.314,0.0,0.0
723,192.631,68.32,0.0,0.0
724,5.118,68.634,0.0,0.0
725,174.772,69.032,0.0,0.0
726,260.848,69.037,0.0,0.0
727,23.419,69.13,0.0,0.0
728,220.012,69.34,0.0,0.0
729,138.591,69.518,0.0,0.0
730,335.861,69.635,0.0,0.0
731,65.606,69.645,0.0,0.0
732,269.082,69.728,0.0,0.0
733,211.567,69.864,0.0,0.0
734,229.235,69.998,0.0,0.0
735,337.597,7.091,0.0,0.0
736,215.764,7.182,0.0,0.0
737,123.618,7.251,0.0,0.0
738,347.397,70.125,0.0,0.0
739,72.182,70.226,0.0,0.0
740,102.965,70.378,0.0,0.0
741,323.403,70.378,0.0,0.0
742,59.272,70.804,0.0,0.0
743,185.656,70.848,0.0,0.0
744,16.033,71.073,0.0,0.0
745,281.349,71.162,0.0,0.0
746,109.592,71.209,0.0,0.0
747,245.846,71.219,0.0,0.0
748,203.752,71.242,0.0,0.0
749,287.89,71.392,0.0,0.0
750,358.367,71.49,0.0,0.0
751,156.823,71.565,0.0,0.0
752,252.439,71.84,0.0,0.0
753,96.75,71.903,0.0,0.0
754,144.555,72.004,0.0,0.0
755,168.173,72.239,0.0,0.0
756,239.565,72.394,0.0,0.0
757,43.783,72.431,0.0,0.0
758,302.161,72.598,0.0,0.0
759,35.123,72.78,0.0,0.0
760,86.052,72.984,0.0,0.0
761,78.691,73.04,0.0,0.0
762,309.327,73.0,0.0,0.0
763,196.457,73.243,0.0,0.0
764,329.001,73.373,0.0,0.0
765,275.424,73.384,0.0,0.0
766,53.446,73.388,0.0,0.0
767,9.071,73.489,0.0,0.0
768,123.644,73.4,0.0,0.0
769,340.802,73.515,0.0,0.0
770,178.984,73.69,0.0,0.0
771,294.23,73.84,0.0,0.0
772,27.198,74.039,0.0,0.0
773,130.661,74.147,0.0,0.0
774,115.848,74.18,0.0,0.0
775,224.098,74.223,0.0,0.0
