,theta,phi,flux,std
137,65.827,116.591,1842.1894187976582,420.57850056251203
138,88.953,116.614,1828.7839723207003,422.625177396065
139,247.622,116.737,1708.3367829581998,412.5360334560445
140,99.555,117.098,1813.90526358257,422.0286099024795
141,12.195,117.612,1861.6093917513651,412.8277811520185
142,24.373,117.703,1855.0690561140818,413.08303151466066
143,218.713,117.736,1638.4393996007823,393.3355190752503
144,126.682,117.752,1757.61127042826,424.2563458251973
145,333.891,117.771,1871.12157750444,410.8904190057057
146,316.363,117.946,1864.0007005887503,410.7275127041028
147,263.381,117.9,1748.8253205025799,414.6240569900754
148,43.883,118.078,1841.85424506506,412.7159452642647
149,286.411,118.143,1814.3501767681898,414.638745045274
150,300.192,118.198,1842.84537351258,411.9851404135853
151,325.396,118.413,1864.11776504557,408.1286833796068
152,255.6,118.42,1720.6331332107002,409.39751640968694
153,162.163,118.468,1661.4242021186917,410.3429925416207
154,58.322,118.519,1831.0593899500295,411.7934462570637
155,181.241,118.542,1629.310211860215,397.13952848600854
156,81.85,118.751,1816.97169149458,412.84330264554666
157,73.831,118.776,1821.6536622216402,412.0688728487245
158,50.941,118.918,1831.5660368997292,409.48788108092936
159,293.259,118.966,1822.7816401005703,409.8872736149385
160,240.137,119.099,1672.009958947795,398.1227271642131
161,353.355,119.106,1856.8631279288818,405.4970029643721
162,225.483,119.333,1638.906361603818,389.3084787640567
163,205.568,119.567,1615.209695349167,383.9310646803854
164,105.864,119.666,1784.2623495945,412.2201123086997
165,193.122,119.7,1613.784629201535,386.213320865655
166,136.27,119.843,1717.24502597997,414.8739736453836
167,232.684,119.865,1649.6152650739002,390.5735357461007
168,119.902,119.866,1756.81451418256,414.0847363534723
169,154.049,119.894,1670.943833388303,408.8631501167234
170,274.554,120.164,1765.50029428828,406.2515071848358
171,145.407,120.439,1689.0545910918001,410.0821452596336
172,112.814,120.553,1765.33492834211,409.6540954807117
173,30.327,120.863,1826.4858252982442,399.1073316119142
174,5.158,120.977,1836.545670633412,397.1649905431283
175,173.878,121.329,1622.3572230393058,389.8432268146469
176,345.675,121.387,1839.3570170816995,394.6620373658993
177,93.418,121.42,1785.2317478219397,402.11899911423296
178,17.452,121.669,1825.8761837300128,394.483169052955
179,309.985,121.736,1823.67287332753,394.25500872342997
180,211.745,122.56,1601.5605554616602,371.1234201537102
181,66.769,122.643,1793.40867768795,393.1274650129869
182,248.735,122.749,1670.2766515179003,385.9224152630566
183,337.468,123.014,1825.228293076,386.5116211107526
184,185.97,123.141,1597.4933894522367,374.2757429392148
185,266.972,123.175,1719.3750699527297,390.48183316830017
186,36.888,123.335,1802.96779153704,387.51749901100425
187,319.527,123.456,1815.75620178541,384.87304545653586
188,280.536,123.501,1753.8528615401,389.9306817565648
189,129.649,123.557,1705.95984258223,397.348059911527
190,166.021,123.604,1621.81516408607,384.3711394197735
191,198.585,123.663,1589.3757295497298,366.88509779299505
192,328.729,123.783,1816.69233758682,382.70844621469945
193,357.717,123.985,1813.989881293344,382.1512348149936
194,85.361,124.051,1770.4547736511001,388.29439965267346
195,258.028,124.125,1686.5789188910999,383.08173626383183
196,302.838,124.348,1790.3548187071399,382.57037952378715
197,76.12,124.527,1773.2490507698335,384.85129869136387
198,59.239,124.79,1780.0273111970134,381.745144838694
199,218.538,124.815,1595.1968068146837,361.9388881366328
200,99.42,124.827,1749.7037836950897,386.51766125527485
201,44.012,124.94,1786.36903613922,379.8002117272824
202,157.609,125.188,1628.8325830212993,381.45405957951306
203,23.335,125.288,1793.2110988941997,376.564588671086
204,241.285,125.306,1634.185501002124,369.3922402826309
205,287.595,125.318,1753.7855601241902,379.7748020927652
206,10.254,125.379,1797.6786158864702,375.3561747547248
207,139.285,125.426,1669.5647444474503,386.952029851773
208,51.547,125.489,1778.3239801220157,377.5110646946188
209,295.217,125.587,1766.5464050867702,377.42833312702487
210,148.662,125.875,1644.3654496022,381.9904059771642
211,122.245,126.065,1702.5621636286498,384.0982445139725
212,225.87,126.149,1597.9393638647712,357.8961041112201
213,178.365,126.2,1587.6710946241672,363.8592829229734
214,233.55,126.374,1610.4910410754298,360.1245315646982
215,349.744,126.491,1794.5318075367602,368.8473925356568
216,106.579,126.767,1724.0921686667998,377.9672252324027
217,204.72,127.148,1571.1140884529002,349.2867783929434
218,114.383,127.175,1708.3110964674302,377.2310057807839
219,272.329,127.397,1701.3013184778404,368.9754702050235
220,191.275,127.48,1569.9541997076378,350.96819741397843
221,312.597,127.555,1772.9901701957397,364.4483236792472
222,341.168,128.318,1779.2358197886,358.76188066732817
223,29.925,128.319,1765.98010177108,360.68921934360014
224,90.664,128.387,1730.253970332,366.5121474876165
225,69.28,128.525,1745.5002178084999,362.99938050546007
226,251.473,128.53,1638.7859569005,357.168530840765
227,2.573,128.714,1772.663824345357,356.9281734104478
228,170.175,128.724,1585.293738850836,355.7998829677917
229,322.409,129.09,1766.5579376916298,355.0559708154963
230,262.274,129.213,1662.0242264733,357.0043570152009
231,332.011,129.261,1769.4146912444999,353.6418407506776
232,16.025,129.433,1762.7694864197022,353.5897201610413
233,132.042,129.436,1657.8490709709902,366.0092719960103
234,80.209,129.74,1728.57850369151,357.5779409597148
235,211.597,129.994,1560.3871358466604,334.8964573201904
236,316.008,13.078,1687.1146615959,119.1041855705737
237,217.843,13.301,1634.4267442542603,115.06114282162314
238,187.575,13.616,1629.7279328293741,115.4976817544231
239,289.715,13.842,1676.38877131805,125.13848137453296
240,279.256,130.388,1694.58088314183,352.4931830162157
241,304.675,130.471,1738.4007170825398,349.5622307370018
242,161.335,130.531,1590.547030547228,350.9681054710323
243,37.23,130.587,1745.076781117172,348.409410649252
244,183.416,130.897,1558.19161103389,336.8927717636659
245,61.578,131.008,1730.087958090948,348.0460877018359
246,142.03,131.123,1626.0506121589,355.0229730904455
247,151.893,131.407,1604.14338761889,350.3508814887329
248,243.926,131.409,1603.753482852936,337.9788860435629
249,197.322,131.433,1549.14264842003,328.7574031171462
250,354.245,131.526,1752.229857576484,340.80566629683824
251,97.614,131.553,1698.3996612070005,350.3057658109343
252,45.138,131.906,1731.9316199187301,341.427770376558
253,287.371,131.959,1698.38052370479,342.953015429129
254,296.075,131.985,1713.3733449375502,342.0684486847718
255,219.194,132.021,1557.85336995974,325.4244367901233
256,53.385,132.096,1726.51642001926,341.00845050125344
257,123.769,132.221,1654.7094661620101,350.1476030881715
258,235.737,132.881,1579.4024226429158,326.25927168943355
259,22.618,132.996,1733.45057786918,333.38746980606845
260,227.348,133.041,1564.266218778516,322.2215634343958
261,8.13,133.189,1736.6611800519383,331.4556351088322
262,105.868,133.329,1675.0578259991298,341.6381054186803
263,268.396,133.447,1648.8929767927102,333.63389032128146
264,314.757,133.45,1725.0607334315,331.2151458801354
265,114.832,133.56,1660.51353625623,341.63634157448996
266,345.177,133.627,1736.6755666605998,328.4625870847925
267,174.832,133.758,1554.862547802429,325.65618798390415
268,256.039,133.863,1617.9679987917998,328.3247929618254
269,73.584,134.028,1701.887843015528,332.1233037746816
270,86.205,134.169,1691.0141413266003,333.202835316478
271,335.407,134.802,1726.1017214600001,321.63909172919415
272,325.143,134.819,1721.8000718635801,322.1227940984804
273,204.258,134.847,1536.1979837026702,309.1715405626995
274,189.255,135.308,1536.02694015702,310.29309731604076
275,133.972,135.38,1617.41869430512,331.04423345588805
276,165.43,135.866,1559.3446631945799,318.28821936905314
277,30.127,135.891,1710.721283886215,316.48782833179365
278,359.418,136.404,1715.6726810116597,311.77753976966017
279,276.335,136.537,1646.67468702509,315.65689420693354
280,305.788,136.58,1692.5195754666202,313.80472475703783
281,144.639,136.905,1590.6301505515999,319.84877738805017
282,65.665,136.981,1687.602524441378,313.3503448511283
283,155.275,136.994,1571.5168447820301,315.95484331765095
284,248.391,137.205,1585.0899845675,305.8675428659703
285,14.613,137.277,1706.9971195174599,307.04522340615216
286,94.121,137.513,1661.8671932046002,314.7280611675838
287,212.157,137.532,1531.1033392972201,294.10632257884515
288,38.523,137.917,1694.79874364891,304.6539960457274
289,285.736,138.193,1653.26760612905,305.3831595448031
290,295.862,138.215,1668.70345249903,304.82277319262977
291,124.526,138.348,1617.28202389525,313.1775988325604
292,262.692,138.468,1608.9040762596997,301.93579037883916
293,56.813,138.59,1682.157725726026,302.18290955405377
294,180.26,138.61,1532.4913727181297,295.12732414695637
295,47.57,138.872,1685.1112599769099,299.5002979608203
296,349.743,138.876,1700.7643822481014,296.68554900642164
297,79.985,138.878,1666.36799435499,303.8341240262162
298,239.63,139.217,1560.915076194174,290.8131928784742
299,220.933,139.279,1533.8514223084399,285.25248475577393
300,196.127,139.286,1522.6080502731497,285.72871650554004
301,316.554,139.407,1684.23031013838,295.31361434170276
302,103.669,139.455,1640.0566973909702,304.5587722737889
303,114.136,139.754,1625.0225371041702,303.93470867392875
304,230.271,139.889,1543.98010317403,283.91029557974286
305,118.792,14.216,1658.7638514541695,121.27790573521608
306,143.719,14.398,1643.6300196632503,122.01118765535254
307,69.115,14.964,1676.982766346,125.09960288759436
308,339.133,140.363,1690.2932895563,287.6517374556989
309,327.885,140.614,1684.6644631710003,286.79785561130035
310,22.242,140.799,1684.12995240555,285.3881505422193
311,5.569,141.009,1686.8359281907701,283.3396989717916
312,170.174,141.124,1536.9695270960638,284.4528748530695
313,135.51,141.376,1587.1995428407602,293.2274622755058
314,271.58,141.986,1611.3234306127997,280.97860175499176
315,255.144,142.412,1579.9042958749997,275.54689464549034
316,71.99,142.451,1653.3615249704098,280.18594083812553
317,159.049,142.591,1548.3298853629499,279.64523308960287
318,204.25,142.636,1517.44422197116,265.017445594679
319,306.164,142.677,1656.59549167573,276.16071074061927
320,88.725,142.717,1639.0813310416002,281.444345776424
321,147.267,142.747,1565.0483268704,282.19135568891625
322,186.806,143.152,1519.50179418148,265.7081215910232
323,31.137,143.537,1667.95855907604,268.49160904882825
324,355.216,143.973,1673.3602002839318,264.4649114853987
325,282.456,144.027,1620.81282466002,268.38506860477105
326,294.428,144.282,1636.0007233826802,266.72612143574116
327,124.457,144.444,1592.34973309081,274.0274596152587
328,62.433,144.759,1649.4815228863692,263.98293649875677
329,213.704,145.122,1519.96675398941,250.0481991954335
330,99.694,145.129,1618.6830166385398,267.87302145767603
331,245.857,145.144,1558.3380362607845,256.04404006439336
332,13.069,145.176,1665.9118558356502,256.9268633397962
333,41.18,145.242,1657.2421011262102,258.2894614761495
334,318.059,145.415,1654.64791992012,257.6601995411927
335,51.882,145.692,1650.8431661961902,256.4536886763852
336,112.08,145.751,1603.4669674348202,265.19453946534793
337,343.513,145.887,1664.4519140648,252.62930294204756
338,175.975,146.208,1525.683979573323,250.62197637053583
339,330.844,146.448,1658.0288886993999,249.88402408268144
340,224.265,146.486,1528.5572865802199,242.94861680683212
341,235.288,146.521,1541.51539464011,244.88440276337232
342,264.668,146.638,1586.4635869886001,250.12285834751432
343,81.134,147.041,1629.0167411990699,252.2385497483723
344,194.883,147.198,1516.3462093867001,239.12985142832034
345,136.698,147.414,1570.5570547546101,253.24363256625352
346,163.586,148.142,1537.5461693302202,242.2905692973742
347,150.136,148.623,1552.75461897373,242.70089006785466
348,22.29,148.674,1651.8213790866403,234.52323872040049
349,305.674,148.75,1633.35285462968,237.34391369691627
350,2.103,148.787,1654.78335959694,233.2617584480681
351,277.061,149.378,1600.3509888018002,233.27664062652826
352,339.997,15.096,1690.6046892067,130.49065250708227
353,291.394,150.148,1616.40821761636,228.6805896622473
354,93.425,150.239,1611.0508791049,233.1825597798434
355,71.177,150.265,1627.5258824271,229.35379012851791
356,255.306,150.285,1569.0996186952,224.87858495225558
357,204.875,150.488,1520.8225323325703,217.62669496140538
358,123.352,150.493,1582.91324044808,233.44309949583658
359,183.429,150.966,1524.6545498470598,218.27317019690764
360,349.069,151.292,1648.207778422502,217.38304806335339
361,33.41,151.2,1642.29783813354,218.49920365587562
362,319.333,151.463,1637.22456693801,218.57753322908061
363,108.183,151.492,1596.6728437107,226.37516631924316
364,59.145,152.123,1630.814088227207,215.20827166263578
365,334.364,152.287,1642.5843381648,211.83000970494507
366,46.067,152.428,1635.53047251808,211.47291528327187
367,243.556,152.646,1554.6594479201167,207.44464773306066
368,216.868,152.69,1529.79293960345,203.76260001448657
369,11.1,153.106,1643.4685595268902,204.84208440236247
370,230.236,153.47,1541.6991994515001,200.0898841986667
371,137.551,153.486,1568.87264710781,211.7471557757848
372,169.511,153.553,1538.534605059586,204.996300624458
373,268.819,154.054,1587.3652313971,201.44601872512828
374,153.631,154.503,1554.2911148054302,202.1590648830542
375,84.144,154.553,1613.56890966345,202.78418466765717
376,303.985,154.777,1622.48087614851,197.59570342952057
377,193.36,155.151,1531.88187095903,189.6463190024941
378,285.996,155.712,1606.97439989474,191.3290817089482
379,356.699,156.433,1639.85061287693,182.9196919008624
380,120.72,156.46,1587.36032444098,192.342958207686
381,22.993,156.597,1636.89580446627,181.85860641146348
382,101.521,156.839,1601.8719995669403,189.21060281497518
383,320.45,157.542,1630.4372015115998,177.97665415303933
384,71.24,157.696,1620.2881546898202,179.64431151691517
385,256.892,157.713,1577.8952792024,175.60959960190448
386,339.109,158.078,1636.6407904816997,172.96963802066963
387,206.621,158.371,1543.0199371894298,167.6760311571823
388,177.951,158.66,1548.0666184541249,169.37069377029275
389,38.09,158.786,1631.8129537719,168.1290341215228
390,55.127,159.204,1626.9117789937493,167.2518745003253
391,138.045,159.582,1578.28102266684,169.3440897073195
392,241.098,159.869,1567.2432327329102,159.39997372106976
393,242.857,16.4,1635.5542765630644,138.98789149568032
394,97.473,16.601,1663.00884256653,137.8659063502869
395,17.945,16.807,1689.7103927398498,137.69735835133807
396,223.229,160.091,1555.6615967950302,156.6079435484989
397,158.543,160.331,1564.9792175642,161.4119316544932
398,300.297,160.706,1619.6074493431504,157.11101837918497
399,276.757,160.754,1602.0070914542,156.26978766973426
400,7.966,161.033,1636.04248824268,151.76472588072147
401,90.441,161.499,1611.93569944517,155.96044527385126
402,115.389,162.26,1599.71125304034,151.7606560731451
403,190.929,163.119,1561.2148590102497,137.95279463078865
404,321.536,163.643,1630.3927573622,136.19854269985112
405,346.588,163.709,1635.6663693973999,134.5250461255029
406,25.108,164.539,1633.9457215343998,128.70849556758554
407,261.193,164.79,1597.3359508839999,127.59002108084555
408,72.733,164.87,1622.0399023081002,130.96074385213566
409,138.049,165.696,1594.42968440952,126.70297984296418
410,166.862,165.982,1580.1297482753998,121.78552660349891
411,48.669,166.038,1629.923934771956,120.57329805803225
412,211.127,166.221,1575.88577581553,116.30458819463162
413,292.464,166.405,1622.0496829623398,117.62461897639044
414,237.531,166.902,1588.6099509008602,112.1859085658506
415,104.21,167.658,1616.6351400621102,114.03898593972605
416,0.891,168.865,1636.77468087112,100.01622422421669
417,322.958,169.758,1634.7884922326998,95.00545781148526
418,164.332,17.026,1621.9740746587,139.17737087645654
419,270.051,17.055,1656.4462090681,146.82893665212788
420,41.875,17.363,1684.2014376963498,140.68595956877004
421,184.793,171.041,1596.9836391484591,87.41434596404929
422,273.598,171.405,1621.7797013976501,84.38490298382476
423,136.983,171.818,1615.4980623245697,85.93945857353626
424,78.34,171.832,1628.8817525355,85.58380942655482
425,32.597,172.419,1633.5108062467002,79.21585829474856
426,228.054,173.742,1608.43312572484,70.63814152932554
427,327.162,175.872,1632.0142872307197,61.02120067522383
428,127.254,177.91,1626.9844670700888,55.899840612455876
429,356.297,18.996,1691.5133709176703,154.83816749481974
430,197.652,19.075,1604.53099161675,151.89783410563257
431,219.016,19.41,1609.3519914995102,155.92112785149564
432,307.78,19.765,1680.1578439742398,166.54328381999537
433,325.42,20.547,1687.8174573469998,170.162244306156
434,61.484,20.611,1675.991908411218,163.8018426901349
435,83.329,20.717,1664.7681619747,166.21253512613873
436,133.474,20.763,1631.21204657631,167.48185595522153
437,290.575,20.989,1668.97411785119,175.75640433331088
438,178.253,21.174,1599.4058500073459,166.57887867580615
439,116.515,21.319,1643.07041526393,171.99104409349218
440,258.012,21.68,1636.001557983,177.93274749604177
441,149.829,22.113,1614.32628804732,175.9404537038343
442,237.526,22.241,1613.587871520764,178.19268134253363
443,24.169,22.572,1689.33210964432,176.79558378495088
444,340.463,23.087,1693.7541977598999,185.33889566397784
445,42.153,23.469,1684.5852173272801,182.82260750335374
446,101.842,23.7,1650.35803923602,188.7342561403579
447,6.684,23.84,1694.05144502896,186.81655184650245
448,276.642,23.962,1654.4730030714,196.1200881290736
449,203.481,24.807,1583.57343523829,190.05900652397892
450,163.357,25.018,1595.50403457479,194.598713130245
451,220.094,25.501,1589.4751014724,196.5534401914066
452,74.719,25.772,1668.74842518578,200.96840406564056
453,187.454,26.092,1579.5004482064198,198.78251528096493
454,57.724,26.509,1679.287208349173,204.5770967767622
455,316.545,26.726,1689.272575995,213.88297272600187
456,302.994,26.74,1680.0835969329498,215.44617939584342
457,351.974,26.849,1699.202574441603,209.07173438526473
458,250.939,27.023,1619.8304386187,213.72722493335658
459,90.791,27.484,1657.2406673613998,214.65558354194943
460,127.353,27.526,1625.01080820261,216.2421956062725
461,140.4,28.005,1610.8053739561701,218.60757648936507
462,266.65,28.182,1640.5708965279002,224.3644232824589
463,234.987,28.228,1597.5889845273996,217.89898360042775
464,329.36,28.253,1697.9577096778999,222.19754838658096
465,290.301,28.356,1669.98255782791,227.04268767822566
466,28.23,28.435,1694.6393568470903,217.04398148704112
467,114.627,28.62,1636.4532388401396,224.26530751085727
468,173.712,28.974,1577.9898185389056,219.79477922619228
469,13.68,29.127,1700.6320912495403,222.41867631336092
470,42.833,29.553,1690.2309217192203,224.72487748660888
471,152.382,29.921,1595.5650948297698,230.35676066739083
472,207.497,30.63,1569.5943749842002,227.77805631891908
473,340.378,31.043,1707.8543887235999,238.99648892066358
474,103.551,31.193,1648.53105441818,241.874874323471
475,69.594,31.341,1678.1429514808697,238.8756124347887
476,0.551,31.36,1708.538790551,238.4680575758739
477,193.901,31.389,1565.78474053071,232.5635787765718
478,279.697,31.396,1661.27270557518,247.4979997150816
479,221.279,31.565,1577.9380987319998,235.97551344094396
480,83.112,32.234,1669.08340072526,246.6516982390586
481,55.945,32.524,1689.7707960833338,245.68584762504318
482,246.853,32.755,1611.5466181514,251.11192321575837
483,162.555,32.974,1582.75050128876,249.0891898039017
484,259.937,33.228,1633.7388296661,257.56037060693274
485,310.227,33.322,1699.73703494692,258.76205073738447
486,181.556,33.573,1566.8999096987397,248.3576360615753
487,299.312,33.991,1691.4374470717098,264.43229334067314
488,321.123,34.041,1710.0883007356001,261.75992680783133
489,233.958,34.282,1591.9165055984604,256.91465747755586
490,31.347,34.318,1707.3648272344003,256.89802283495425
491,133.506,34.365,1618.9112878529502,263.87315964556467
492,122.767,34.599,1632.49717952411,266.0942272037622
493,18.809,34.623,1713.7025953491532,259.1622529807275
494,349.374,34.748,1721.259165668391,262.2449297452574
495,94.779,34.999,1664.7397300725002,267.027520239516
496,143.964,35.466,1606.4578747695,270.04638679899665
497,271.585,35.578,1658.2410916271003,275.0739544462636
498,43.854,35.609,1705.3669426705198,265.7147969377673
499,331.185,35.997,1723.0602132964998,272.7565463967347
500,289.301,36.061,1686.74987603449,278.6960192220469
501,112.62,36.229,1648.1877720247599,277.0454131297328
502,7.089,36.304,1723.8464756775588,270.7970603276018
503,210.68,36.472,1566.7209208573502,264.42870525119844
504,170.874,36.84,1574.660560833539,272.1306055630766
505,198.785,36.866,1562.13733840724,266.3261415348796
506,66.7,37.221,1697.0549661572202,278.0403350037554
507,222.661,37.594,1578.5169256464296,273.9157858897638
508,78.07,37.647,1689.48320585362,282.17917966587925
509,153.469,37.719,1596.47567065909,283.0954428368598
510,187.661,38.55,1564.18035606191,278.0352232245262
511,55.397,38.6,1709.6723467471138,285.96838831906774
512,244.685,38.73,1615.3637357841621,288.9077034357191
513,255.675,38.837,1637.3167252956998,293.2735063630721
514,339.978,38.947,1739.6002752291001,290.38618413505117
515,356.631,39.07,1738.9423847497012,289.3966331111475
516,103.797,39.186,1669.19940192236,295.9663283168893
517,280.852,39.418,1687.52638551478,300.59349152594206
518,88.321,39.785,1688.8720769603,297.5626832498964
519,34.061,40.18,1729.83372494189,295.50856632499136
520,22.906,40.206,1735.6366198755302,295.6693868841849
521,314.438,40.263,1734.70389143749,302.48086421130915
522,305.013,40.281,1726.0576748819901,304.2094012891246
523,233.927,40.369,1599.33532820905,294.75229275075674
524,265.795,40.647,1664.1085624721,307.25584174193074
525,161.727,40.879,1591.4119921382999,300.9077749842398
526,127.797,41.107,1644.38945286858,309.4832490368304
