,theta,phi,flux,std
411,48.669,166.038,2811.8441921156,44.2718152484953
412,211.127,166.221,2817.8610086936997,38.03109389801379
413,292.464,166.405,2858.7994868106002,26.78525152633315
414,237.531,166.902,2833.4782092553996,32.65389014796955
415,104.21,167.658,2768.3315407324003,46.74354644402871
416,0.891,168.865,2834.4388566496,32.830785056939945
417,322.958,169.758,2838.0609901648004,28.49041387271912
418,164.332,17.026,2799.2192289404,49.06421451090571
419,270.051,17.055,2886.9512234047,34.01419502939523
420,41.875,17.363,2843.20057978601,44.59500769193979
421,184.793,171.041,2788.5667389532005,37.022439426746594
422,273.598,171.405,2823.0302939751,27.66770282045343
423,136.983,171.818,2769.1591232347,39.95121966858429
424,78.34,171.832,2779.5124751978997,39.69803788473037
425,32.597,172.419,2803.9190169202298,34.714743336794044
426,228.054,173.742,2802.3875701748098,31.110538161746685
427,327.162,175.872,2804.4380729933,29.94430975948332
428,127.254,177.91,2779.8704270244,33.28703778567322
429,356.297,18.996,2897.9898212297103,38.399137276599
430,197.652,19.075,2839.3244094435004,48.379803225199176
431,219.016,19.41,2864.24892097057,45.08301396435012
432,307.78,19.765,2918.9041470839,34.534297140775614
433,325.42,20.547,2924.3659782055,36.627443322985776
434,61.484,20.611,2832.728577820265,55.37503791910217
435,83.329,20.717,2807.0829340667,58.73501479028754
436,133.474,20.763,2787.7582981409996,59.76607778126702
437,290.575,20.989,2925.6174864525,35.67703568967459
438,178.253,21.174,2825.37868977336,56.56209459019562
439,116.515,21.319,2787.6505772236997,61.36859430181979
440,258.012,21.68,2914.1185075398002,41.13570417010547
441,149.829,22.113,2799.5309933902,62.55925694779597
442,237.526,22.241,2900.7781521561606,46.29700374096709
443,24.169,22.572,2894.6259809397,49.32083812992712
444,340.463,23.087,2940.177285135,41.460502265491854
445,42.153,23.469,2874.5655622147997,56.66057761330449
446,101.842,23.7,2799.1344111122,67.53665578797062
447,6.684,23.84,2925.13394980047,46.9765245330308
448,276.642,23.962,2944.4350429906,40.62002640461476
449,203.481,24.807,2875.6063983442,59.527325873651314
450,163.357,25.018,2821.7834229553,68.9883102832145
451,220.094,25.501,2902.8469054697002,56.70446249724951
452,74.719,25.772,2835.2069104360003,71.00226841747161
453,187.454,26.092,2859.2111893679,66.89411210862283
454,57.724,26.509,2865.82782038149,68.96184793595253
