,theta,phi,flux,std
97,261.727,111.628,21620.68190064432,1143.1050761920205
98,103.456,111.656,19185.05455060549,1131.026667417022
99,289.944,111.952,22050.56326929278,1136.3651133893372
100,296.518,111.968,22124.921422817562,1138.399882427952
101,122.962,112.03,18961.54134096294,1121.1880043914393
102,194.953,112.0,20153.43037724334,1128.643246785926
103,206.785,112.141,20459.73755789314,1123.2441753676496
104,254.981,112.255,21459.539123683833,1139.5256372956076
105,58.644,112.351,20412.383699297054,1124.4203186701602
106,51.374,112.51,20677.25625100359,1108.0767411547065
107,80.247,112.594,19673.59098331163,1136.53508240127
108,330.287,112.641,22240.353062575516,1145.697914015669
109,73.296,112.657,19883.834003377648,1135.8808861167875
110,94.363,112.692,19310.936731542686,1128.2696460373793
111,226.001,112.694,20878.545812593395,1130.4534530525555
112,312.774,112.6,22208.628520037368,1141.4485293992168
113,240.294,112.955,21143.534876120648,1134.7266354468572
114,321.868,113.195,22199.175918604262,1139.855464075447
115,7.449,113.24,21922.670728556826,1075.207882820813
116,158.438,113.379,19147.766143299334,1125.7339607666067
117,232.924,113.488,20971.303222115166,1127.324797041129
118,109.929,113.543,19004.940371916848,1110.3953021750317
119,31.248,113.569,21318.151109897208,1055.803980627844
120,116.56,113.574,18933.606140184842,1107.7790915317214
121,176.927,113.782,19561.466795818975,1124.3805448760947
122,18.993,114.011,21631.021634767047,1049.2307381093067
123,349.315,114.158,22067.727379102213,1111.367241328415
124,132.847,114.405,18838.16615813232,1101.4630707780057
125,150.494,114.701,18957.043527301463,1108.2830088593075
126,141.982,115.142,18844.97357416262,1098.7156863410803
127,212.473,115.279,20422.791757888044,1094.9017482831127
128,270.055,115.324,21530.260772364905,1104.4436401364303
129,188.218,115.391,19787.133455012998,1101.3354606831676
130,280.134,115.583,21670.660903925233,1100.1108215434863
131,306.791,116.009,21931.48598493293,1104.0136177816912
132,199.993,116.0,20066.329212440825,1087.0127058426244
133,37.296,116.228,20951.804274555623,1040.2386786308384
134,341.852,116.283,21954.15765766255,1101.0468150602255
135,0.576,116.342,21805.616765977895,1062.1493531661358
136,169.767,116.372,19239.527945338723,1098.8962123711929
137,65.827,116.591,19915.0788266168,1092.3775369245288
138,88.953,116.614,19232.10014619356,1093.3028684113924
139,247.622,116.737,21036.44450334472,1095.522473184693
140,99.555,117.098,18981.571267668485,1081.1940964707935
141,12.195,117.612,21523.758276090935,1022.4883800685885
142,24.373,117.703,21232.759652181183,1011.717911298925
143,218.713,117.736,20409.257592800182,1072.595631751607
144,126.682,117.752,18667.837785681062,1065.2741813462962
145,333.891,117.771,21861.711554790007,1091.0250736075159
146,316.363,117.946,21830.27145544644,1087.8662454358612
147,263.381,117.9,21231.32712761405,1078.3258944789864
148,43.883,118.078,20601.115185003957,1035.3184767401387
149,286.411,118.143,21563.237610662847,1072.4308664259233
150,300.192,118.198,21708.05492237809,1076.451770466678
151,325.396,118.413,21812.7104869814,1085.1332268608546
152,255.6,118.42,21057.36929457481,1074.7303331593075
153,162.163,118.468,18953.16362650195,1074.052620464854
154,58.322,118.519,20056.37979639213,1061.5198368513543
155,181.241,118.542,19410.850101631615,1071.9874617953585
156,81.85,118.751,19289.12963738478,1073.0851741569568
157,73.831,118.776,19520.379001543,1073.1002016105242
158,50.941,118.918,20293.64167912703,1042.4594141935213
159,293.259,118.966,21576.44278878335,1064.6673267980634
160,240.137,119.099,20732.296344395694,1068.630822318199
161,353.355,119.106,21662.472549590035,1049.2872505772837
162,225.483,119.333,20440.117176799416,1059.261352215898
163,205.568,119.567,19976.289498115868,1046.5115051629275
164,105.864,119.666,18731.45047030079,1048.857280886245
165,193.122,119.7,19652.946552440735,1050.2215031779033
166,136.27,119.843,18560.204921156277,1044.6709042997225
167,232.684,119.865,20539.738648838822,1057.2752802952723
168,119.902,119.866,18575.9650599996,1041.4593905995469
169,154.049,119.894,18728.03655150144,1053.6798051892813
170,274.554,120.164,21233.42430125724,1049.012655947279
171,145.407,120.439,18587.883123572115,1042.3364216761302
172,112.814,120.553,18593.211086036332,1035.2345448379172
173,30.327,120.863,20821.349859808142,980.9606534845931
174,5.158,120.977,21371.414213824486,999.1408859504322
175,173.878,121.329,19042.945623815278,1041.3871582479653
176,345.675,121.387,21517.62819698277,1036.1588269005472
177,93.418,121.42,18843.12243527476,1036.0641738220336
178,17.452,121.669,21082.730283602014,970.9389336444142
179,309.985,121.736,21474.57347783426,1039.3837379763197
180,211.745,122.56,19904.159971531255,1011.1963450907908
181,66.769,122.643,19480.57373640241,1022.698307072829
182,248.735,122.749,20595.134533350432,1022.93991275131
183,337.468,123.014,21399.598845508983,1024.591743200474
184,185.97,123.141,19228.258443139537,1012.8820520137674
185,266.972,123.175,20859.00021872225,1012.704202233223
186,36.888,123.335,20421.64988413154,960.8268846704864
187,319.527,123.456,21354.71218957598,1021.456290851083
188,280.536,123.501,21026.59543539761,1006.5337497683302
189,129.649,123.557,18320.47072703605,997.0067466993784
190,166.021,123.604,18711.48118557368,1012.0864411844823
191,198.585,123.663,19507.44000815463,997.9830746304236
192,328.729,123.783,21336.443190373066,1018.1375786997604
193,357.717,123.985,21191.030769968325,979.0191179875299
194,85.361,124.051,18848.49574879064,1007.1184772450081
195,258.028,124.125,20631.297977839327,1002.5815183076447
196,302.838,124.348,21181.0594833151,1001.7759674898044
197,76.12,124.527,19058.837456698064,1002.4495614218106
198,59.239,124.79,19565.275721796017,986.0547468256082
199,218.538,124.815,19871.366646764283,985.061917265972
200,99.42,124.827,18501.01596564047,989.0637216439796
201,44.012,124.94,20059.90707874362,954.4318646726155
202,157.609,125.188,18446.255472779427,988.064373621508
203,23.335,125.288,20619.0680813277,924.7308596820246
204,241.285,125.306,20247.301924628693,988.8493394811172
205,287.595,125.318,20940.73154671736,982.908771985797
206,10.254,125.379,20884.911825824973,934.5999272375628
207,139.285,125.426,18225.63881649834,975.6965604191772
208,51.547,125.489,19766.05405649502,963.0769733241328
209,295.217,125.587,20993.6758950849,981.5515596550906
210,148.662,125.875,18275.232330958483,974.1998347860879
211,122.245,126.065,18169.47532400301,963.4001492448926
212,225.87,126.149,19901.84060932237,971.2788124166697
213,178.365,126.2,18810.496839379168,975.8271899645482
214,233.55,126.374,20020.18321959213,972.0775302656843
215,349.744,126.491,21007.915453979753,961.5147237400324
216,106.579,126.767,18256.133940389744,958.8004782661685
217,204.72,127.148,19370.955641372202,949.2106035105162
218,114.383,127.175,18142.67331992303,949.8083120940219
219,272.329,127.397,20539.544682857206,953.6788925720853
220,191.275,127.48,19026.88121230564,950.364391302832
221,312.597,127.555,20915.472876876644,962.2009441213379
222,341.168,128.318,20856.364876201278,947.4040374342602
223,29.925,128.319,20159.099748221277,888.1461109190516
224,90.664,128.387,18408.31745986602,945.197015056135
225,69.28,128.525,18943.01786987668,944.5384699003323
226,251.473,128.53,20112.35336952892,941.9391246842506
227,2.573,128.714,20659.48207329007,903.8322381889365
228,170.175,128.724,18427.478479486366,941.0838269277456
229,322.409,129.09,20782.67960404283,942.9135252932687
230,262.274,129.213,20209.962457508373,929.2610964568297
231,332.011,129.261,20770.885055606705,939.6545228392221
232,16.025,129.433,20365.120778084,873.1770994526202
233,132.042,129.436,17917.46834141594,916.8677919430346
234,80.209,129.74,18542.40813569155,929.0502715174871
235,211.597,129.994,19268.85072927676,908.6059392847371
236,316.008,13.078,16091.621325920702,298.0613083638199
237,217.843,13.301,15748.07182318885,294.452679158194
238,187.575,13.616,15560.045515755673,294.27974156812667
239,289.715,13.842,16116.75605875925,306.3846517477728
240,279.256,130.388,20317.89604361493,909.1459539503204
241,304.675,130.471,20551.65538184144,915.4192795898776
242,161.335,130.531,18115.168582367347,912.5090431802519
243,37.23,130.587,19733.725875483073,865.4574513944975
244,183.416,130.897,18552.338950136793,904.7244415729725
245,61.578,131.008,18957.686943366578,900.7917957215268
246,142.03,131.123,17834.66784006662,895.2241115527975
247,151.893,131.407,17908.636001991348,895.3406728031375
248,243.926,131.409,19703.767808298828,898.9538010244295
249,197.322,131.433,18825.466688000328,888.7575308688403
250,354.245,131.526,20432.505280163816,879.2426450622573
251,97.614,131.553,18028.284211672417,894.7580547325092
252,45.138,131.906,19373.852364897233,859.9199252663271
253,287.371,131.959,20235.09515052649,886.0538596178019
254,296.075,131.985,20313.97477092505,888.3885675900627
255,219.194,132.021,19226.82042753684,880.7343773068673
256,53.385,132.096,19107.22205524958,872.1940382964191
257,123.769,132.221,17713.50896800491,874.5720713768357
258,235.737,132.881,19423.953132420116,874.6450496070099
259,22.618,132.996,19839.46558753038,819.7663684766446
260,227.348,133.041,19270.699945466513,868.7826605171277
261,8.13,133.189,20084.925297279937,828.5542337664641
262,105.868,133.329,17764.17353509141,863.0511106219561
263,268.396,133.447,19840.919383974702,862.5881012912942
264,314.757,133.45,20259.7841909335,873.5456419903975
265,114.832,133.56,17655.78675340573,855.7045614270806
266,345.177,133.627,20240.17324781035,861.0165582001299
267,174.832,133.758,18112.351228751533,863.0621574314958
268,256.039,133.863,19623.759322332222,858.4885280438481
269,73.584,134.028,18341.492779467142,862.5137175183585
270,86.205,134.169,18028.322973438648,859.5617295419751
271,335.407,134.802,20123.95310001607,850.9787290660335
272,325.143,134.819,20121.664936945577,853.4813479582144
273,204.258,134.847,18649.858066030072,833.287404710144
274,189.255,135.308,18286.59436538092,831.8402683030205
275,133.972,135.38,17461.51082410515,826.0130384885891
276,165.43,135.866,17745.01117849423,828.7853318390614
277,30.127,135.891,19342.570400018714,779.4258219299554
278,359.418,136.404,19807.178381647624,793.0140057988707
279,276.335,136.537,19579.074273340928,811.55491487821
280,305.788,136.58,19832.585050839218,818.8880491409021
281,144.639,136.905,17391.970271753613,804.5267059663909
282,65.665,136.981,18272.74097653608,810.166602192464
283,155.275,136.994,17494.46877252416,807.1819321203379
284,248.391,137.205,19138.049838600702,804.4075235212174
285,14.613,137.277,19493.93134194416,758.5976409545655
286,94.121,137.513,17582.571369706777,801.9651885913692
287,212.157,137.532,18530.52675354312,789.5716909929284
288,38.523,137.917,18908.28860445741,756.8775497758597
289,285.736,138.193,19474.364193841953,784.6807319453517
290,295.862,138.215,19559.354526442832,787.3154171194999
291,124.526,138.348,17214.536742275246,776.7226187556575
292,262.692,138.468,19182.07606463832,780.6285533145556
293,56.813,138.59,18349.904028063524,773.6656862135724
294,180.26,138.61,17782.64292144623,780.8892527640033
295,47.57,138.872,18568.63289911109,755.1049455545705
296,349.743,138.876,19567.34029326439,767.9157844164749
297,79.985,138.878,17734.932440890138,783.2784641968237
298,239.63,139.217,18784.398747718355,769.6987402228868
299,220.933,139.279,18496.478474689142,762.656461721924
300,196.127,139.286,18038.377666985052,762.2261774176353
301,316.554,139.407,19521.67071741628,774.9507404198193
302,103.669,139.455,17271.96277522675,764.8743882366826
303,114.136,139.754,17143.734065101446,755.3854336059644
304,230.271,139.889,18574.114322956128,755.6474873155299
305,118.792,14.216,15297.173355954368,293.3170455516932
306,143.719,14.398,15321.774892780872,300.22452570054475
307,69.115,14.964,15647.513351931299,304.879284028923
308,339.133,140.363,19411.312105326186,754.0248286649015
309,327.885,140.614,19385.67358157489,754.7448567086518
310,22.242,140.799,18920.48037307155,699.8671964037432
311,5.569,141.009,19154.58513024907,708.1621856866363
312,170.174,141.124,17351.921558939135,739.217736660721
313,135.51,141.376,16961.24221243467,726.1942394488899
314,271.58,141.986,18851.858624029795,718.4407568680831
315,255.144,142.412,18606.23702383189,713.0400771057854
316,71.99,142.451,17564.417460110082,720.2055578629653
317,159.049,142.591,17045.994334616233,711.8734960446958
318,204.25,142.636,17837.98819716776,702.0759869149937
319,306.164,142.677,19045.43298656833,714.176554671022
320,88.725,142.717,17197.949144475067,715.2996863662709
321,147.267,142.747,16907.31802846978,705.5185667193686
322,186.806,143.152,17461.74143372628,698.8697948203533
323,31.137,143.537,18403.744354401642,658.4429421500438
324,355.216,143.973,18858.818095123712,671.8918757247246
325,282.456,144.027,18694.952311550922,682.6303775242645
326,294.428,144.282,18757.01723431268,681.1098785502912
327,124.457,144.444,16687.23669461851,672.2880834327283
328,62.433,144.759,17545.512210323657,673.3581561346567
329,213.704,145.122,17720.47151719301,658.0557693544687
330,99.694,145.129,16807.53245627074,668.4703597579648
331,245.857,145.144,18154.133190146193,664.4424631774965
332,13.069,145.176,18505.56044136025,631.2228804582286
333,41.18,145.242,17982.99316866802,639.5447625745065
334,318.059,145.415,18719.08805878552,668.4771553149108
335,51.882,145.692,17688.93953685393,645.2628526234516
336,112.08,145.751,16628.75104128309,652.316146760756
337,343.513,145.887,18653.30486263178,651.4979043218774
338,175.975,146.208,16959.744599247224,647.2382166675114
339,330.844,146.448,18593.04927532876,648.9318432255807
340,224.265,146.486,17718.47822917752,635.8854597294097
341,235.288,146.521,17856.97375023723,638.0812531185109
342,264.668,146.638,18178.606171943837,635.6105637222738
343,81.134,147.041,16913.19124199226,639.5452572012762
344,194.883,147.198,17180.786485479497,622.9379366699252
345,136.698,147.414,16433.32935648191,619.8781109728203
346,163.586,148.142,16586.03328482755,612.3490049678048
347,150.136,148.623,16400.227483076735,600.9305648739024
348,22.29,148.674,17901.904300373142,569.6229751106004
349,305.674,148.75,18211.84040520768,604.0406769555244
350,2.103,148.787,18142.067949879638,578.9270839922194
351,277.061,149.378,17934.992890268448,585.1210788081171
352,339.997,15.096,16310.10754000007,324.0162574013108
353,291.394,150.148,17938.800594358458,573.6267357464046
354,93.425,150.239,16409.999362394232,579.0897118050292
355,71.177,150.265,16770.0794984536,579.2443237269316
356,255.306,150.285,17608.025129198497,569.4478977483163
357,204.875,150.488,16978.07379697897,560.7034807668622
358,123.352,150.493,16155.95306286696,564.6659705988578
359,183.429,150.966,16600.60288622356,557.7602199571942
360,349.069,151.292,17877.820308808812,547.6515587164781
361,33.41,151.2,17392.60048959414,530.8585710991082
362,319.333,151.463,17878.224556543108,556.973807131797
363,108.183,151.492,16142.696532001599,551.0218386561231
364,59.145,152.123,16803.6034485902,538.180245378744
365,334.364,152.287,17772.743270111725,539.3798113926605
366,46.067,152.428,17017.697057761914,520.4418366027329
367,243.556,152.646,17191.345621279434,525.6809318280924
368,216.868,152.69,16892.61427747825,520.5958783066368
369,11.1,153.106,17458.23492267419,497.1579215610792
370,230.236,153.47,16955.62771126019,508.57854233170445
371,137.551,153.486,15905.294439923608,510.5737637537546
372,169.511,153.553,16151.188411691637,512.6966497181683
373,268.819,154.054,17244.16514869539,499.1395021292783
374,153.631,154.503,15903.598544249984,494.5466047182593
375,84.144,154.553,16131.281545814989,502.72430872416135
376,303.985,154.777,17370.55021109611,492.27685557033357
377,193.36,155.151,16317.560082588629,478.0182096948051
378,285.996,155.712,17150.98361769844,470.275063004629
379,356.699,156.433,17127.51164210576,449.2785005901985
380,120.72,156.46,15662.16387689248,458.80879500891825
381,22.993,156.597,16859.73236524707,436.307267130251
382,101.521,156.839,15737.33135533054,457.85424346287255
383,320.45,157.542,17038.511146911198,444.6729287303181
384,71.24,157.696,16021.030786684489,445.0227285476951
385,256.892,157.713,16682.963563883044,433.1149590957232
386,339.109,158.078,16966.31141464319,431.23364048295196
387,206.621,158.371,16152.144636749828,417.8737049314115
388,177.951,158.66,15791.191184653666,419.0753067432581
389,38.09,158.786,16400.73431369934,406.155520714573
390,55.127,159.204,16112.839098222885,410.7967062953051
391,138.045,159.582,15423.34585948174,403.6398400381422
392,241.098,159.869,16307.957998091118,394.4416329961792
393,242.857,16.4,16160.564100579266,346.98407011786816
394,97.473,16.601,15512.441428642756,330.6241957136945
395,17.945,16.807,16328.85433417045,328.45353174444904
396,223.229,160.091,16139.96875290276,388.51420546356155
397,158.543,160.331,15468.367507198283,392.02356090642854
398,300.297,160.706,16568.55741756655,384.6740789216722
399,276.757,160.754,16447.90471362239,379.67707881746736
400,7.966,161.033,16454.32657287713,366.5983459145928
401,90.441,161.499,15469.58765737389,380.527118631076
402,115.389,162.26,15260.25988250054,361.9749642938794
403,190.929,163.119,15557.940115372552,340.4229978412456
404,321.536,163.643,16252.9855624665,338.7306549194004
405,346.588,163.709,16229.9855742295,333.3086007731466
406,25.108,164.539,15919.315397438299,313.30749929906284
407,261.193,164.79,15904.61899266138,314.2040400716523
408,72.733,164.87,15399.96515165921,326.86493783739206
409,138.049,165.696,15052.463566663018,307.744747172002
410,166.862,165.982,15163.972014683031,302.5893325204966
411,48.669,166.038,15561.643598771258,301.6398642168773
412,211.127,166.221,15488.126670903428,290.60435432584455
413,292.464,166.405,15874.32593228994,291.47361968380005
414,237.531,166.902,15586.73240454756,283.3073766224869
415,104.21,167.658,15020.413085942932,285.57857343106656
416,0.891,168.865,15639.68885727222,259.95026045285823
417,322.958,169.758,15587.8976149665,253.0254025494797
418,164.332,17.026,15582.25298214914,344.8954498406349
419,270.051,17.055,16380.356232539401,356.24675092034823
420,41.875,17.363,16148.31606696246,333.784277836157
421,184.793,171.041,15041.606544241959,238.0864707478514
422,273.598,171.405,15341.752019612675,231.3151776778752
423,136.983,171.818,14840.238124527084,236.88964584800084
424,78.34,171.832,14979.2775292007,241.96073806557234
425,32.597,172.419,15217.23002534093,227.23459447666687
426,228.054,173.742,15074.364186285253,213.91456824046327
427,327.162,175.872,15058.628406181919,206.31550354885127
428,127.254,177.91,14780.37561074529,199.80239394085729
429,356.297,18.996,16724.31848043308,376.3887066129215
430,197.652,19.075,16062.117793942052,381.4337280590477
431,219.016,19.41,16296.29631912708,392.14368522674965
432,307.78,19.765,16860.01368947574,403.34664709224114
433,325.42,20.547,16984.1770030855,417.60953297349937
434,61.484,20.611,16207.853203869285,392.821142986755
435,83.329,20.717,15935.359038987659,400.11691743039563
436,133.474,20.763,15677.67575083171,400.5984011470788
437,290.575,20.989,16956.90723235219,422.07357119818005
438,178.253,21.174,16031.677154152707,417.16370091017524
439,116.515,21.319,15733.03245765343,408.5002267261977
440,258.012,21.68,16842.88203625588,436.4832076509944
441,149.829,22.113,15839.751785775416,429.1427334817652
442,237.526,22.241,16753.365650492226,446.90164543384196
443,24.169,22.572,16929.85686900792,416.71252378607466
444,340.463,23.087,17307.2773402578,457.99102814759306
445,42.153,23.469,16793.85896405298,432.67637671172776
446,101.842,23.7,15997.503676447024,452.32428127279394
447,6.684,23.84,17275.31019076493,449.0683883217798
448,276.642,23.962,17261.34587502315,474.5441931895362
449,203.481,24.807,16687.72688283689,484.1306561552572
450,163.357,25.018,16194.627938786409,485.5004325154689
451,220.094,25.501,16960.3037331899,501.70612429656336
452,74.719,25.772,16506.92111940946,490.0600135737315
453,187.454,26.092,16605.76401749152,506.5911220779566
454,57.724,26.509,16872.919604281262,495.03389050292225
455,316.545,26.726,17808.5317935133,529.455081409051
456,302.994,26.74,17772.05709670595,527.322791962147
457,351.974,26.849,17778.850889443915,516.8866129850857
458,250.939,27.023,17442.7927351334,534.5307324083115
459,90.791,27.484,16437.053549594006,523.023303068599
460,127.353,27.526,16201.93831172057,520.9764700989173
461,140.4,28.005,16269.75196321627,533.2711943997479
462,266.65,28.182,17732.543095254718,552.7222554360015
463,234.987,28.228,17436.07441621643,556.533156635666
464,329.36,28.253,18029.345104814252,557.0449814496476
465,290.301,28.356,17929.29254555341,554.4209848305977
466,28.23,28.435,17606.638964239588,514.8004182153007
467,114.627,28.62,16324.234329208071,540.5804937061123
468,173.712,28.974,16687.478032632724,560.2621246604334
469,13.68,29.127,17902.05937319094,533.7737085405191
470,42.833,29.553,17495.151729484533,538.4463445912463
471,152.382,29.921,16515.062624768532,573.2070912680904
472,207.497,30.63,17372.5032908384,591.4964627478756
473,340.378,31.043,18401.15055190446,603.7149460787784
474,103.551,31.193,16626.880799925682,589.4056024390824
475,69.594,31.341,17158.01325806449,591.1783191844128
476,0.551,31.36,18340.934742993857,587.6048542764045
477,193.901,31.389,17244.694587244012,603.8068219909006
478,279.697,31.396,18263.16503552178,609.314326800958
479,221.279,31.565,17671.109921280797,613.6927665952636
480,83.112,32.234,16996.47725544044,611.2921828297642
481,55.945,32.524,17572.559749761385,602.516796918326
482,246.853,32.755,18115.205007309734,640.6669676566592
483,162.555,32.974,16904.59469647593,633.0190186083112
484,259.937,33.228,18317.51342748597,646.5570330550794
485,310.227,33.322,18701.12552494932,649.2139328884869
486,181.556,33.573,17261.4405748843,644.9626033481436
487,299.312,33.991,18743.469802973712,658.3987748720937
488,321.123,34.041,18825.9656710875,664.1349064310505
489,233.958,34.282,18150.464344101918,667.8405869372157
490,31.347,34.318,18294.3598117238,615.1911592995838
491,133.506,34.365,16791.10814952237,647.0793963291972
492,122.767,34.599,16808.46641111176,649.2270739015778
493,18.809,34.623,18552.36343004275,623.4250532184392
494,349.374,34.748,18876.749334087843,662.6780814705639
495,94.779,34.999,17073.25004690921,660.695334546813
496,143.964,35.466,16935.067114148602,670.9941419625148
497,271.585,35.578,18736.805938660676,685.8002620156383
498,43.854,35.609,18192.34900392112,644.7229040452307
499,331.185,35.997,19095.362017147156,698.5741316095697
500,289.301,36.061,18954.11521450219,693.295569270945
501,112.62,36.229,16993.17182727305,678.7806269888152
502,7.089,36.304,18936.63241889986,664.4183830340793
503,210.68,36.472,18066.93192564795,697.5826545798926
504,170.874,36.84,17390.101673366655,704.8753741097352
505,198.785,36.866,17903.755153397942,702.2226554213806
506,66.7,37.221,17828.145649493432,696.6461313262589
507,222.661,37.594,18380.958260951127,722.9330066170369
508,78.07,37.647,17614.995433475116,709.3497872289915
509,153.469,37.719,17217.02623570503,715.6878541560171
510,187.661,38.55,17866.099880634807,733.0996336449394
511,55.397,38.6,18251.299152722684,709.7433475920834
512,244.685,38.73,18810.040545391093,748.2538654545916
513,255.675,38.837,18962.21076739947,747.8521121562862
514,339.978,38.947,19472.826292135833,746.5613174683513
515,356.631,39.07,19402.03802179957,727.9863640352489
516,103.797,39.186,17328.67297485641,732.741618911381
517,280.852,39.418,19313.35331899408,751.6700784203051
518,88.321,39.785,17611.90972722587,747.1510294887465
519,34.061,40.18,18945.80573830639,713.4299122016555
520,22.906,40.206,19181.547202808026,712.9924741809679
521,314.438,40.263,19640.14966381969,773.314069431275
522,305.013,40.281,19603.388712154592,770.7161619670745
523,233.927,40.369,18853.798344892777,775.9227079592391
524,265.795,40.647,19302.2056527429,775.9230531917767
525,161.727,40.879,17601.301009606133,774.4284608175624
526,127.797,41.107,17347.911563000867,763.783462793219
527,177.651,41.251,17924.083949836353,782.1487110218069
528,323.551,41.464,19812.47913337754,795.4827426512402
529,137.011,41.46,17397.65936523279,772.7570774087717
530,12.301,41.49,19523.25711230923,742.8295119108986
531,295.878,41.621,19715.312638071162,790.662667277549
532,45.213,41.628,18839.966808102,747.7155358178924
